数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
993	20-11-7	19-3	75	112	132	48	74	96	4.15
994	20-11-7	19-8	71	107	123	46	70	92	4.15
995	20-11-7	19-14	79	116	134	51	77	97	4.15
996	20-11-7	19-19	75	119	143	49	78	100	4.14
997	20-11-7	19-25	75	122	140	49	81	99	4.14
998	20-11-7	19-30	75	118	139	49	78	99	4.14
999	20-11-7	19-36	76	118	142	49	78	100	4.15
1000	20-11-7	19-41	77	117	145	50	77	101	4.14
1001	20-11-7	19-47	79	123	136	52	81	97	4.14
1002	20-11-7	19-52	76	122	144	49	81	101	4.14
1003	20-11-7	19-58	81	125	136	53	82	97	4.14
1004	20-11-7	20-3	79	132	167	52	87	111	4.14
1005	20-11-7	20-9	76	117	143	49	77	100	4.14
1006	20-11-7	20-14	76	124	155	49	81	104	4.14
1007	20-11-7	20-20	77	120	144	50	79	101	4.14
1008	20-11-7	20-25	79	128	154	52	84	104	4.14
1009	20-11-7	20-31	80	128	158	52	84	106	4.14
1010	20-11-7	20-36	75	119	142	49	79	100	4.14
1011	20-11-7	20-42	80	128	152	52	84	104	4.14
1012	20-11-7	20-47	81	128	160	53	84	107	4.14
1013	20-11-7	20-53	79	135	165	52	89	108	4.14
1014	20-11-7	20-58	83	132	162	55	87	107	4.14
1015	20-11-7	21-4	84	136	171	55	90	113	4.14
1016	20-11-7	21-9	79	126	152	52	83	103	4.14
1017	20-11-7	21-15	84	135	166	54	89	109	4.14
1018	20-11-7	21-20	83	137	159	55	89	106	4.14
1019	20-11-7	21-26	87	147	166	58	97	109	4.14
1020	20-11-7	21-31	84	128	147	55	84	102	4.14
1021	20-11-7	21-37	86	137	167	56	90	110	4.14
1022	20-11-7	21-42	82	129	171	54	85	113	4.14
1023	20-11-7	21-48	83	132	162	55	88	108	4.14
1024	20-11-7	21-53	82	142	174	54	93	115	4.14
1025	20-11-7	21-59	76	124	148	49	82	102	4.14
1026	20-11-7	22-4	86	136	163	56	90	108	4.14
1027	20-11-7	22-10	76	120	144	50	79	100	4.14
1028	20-11-7	22-15	75	115	128	49	76	95	4.14
1029	20-11-7	22-21	77	116	138	51	76	99	4.14
1030	20-11-7	22-26	72	102	125	46	69	93	4.14
1031	20-11-7	22-32	71	115	145	47	76	102	4.14
1032	20-11-7	22-37	70	110	131	46	73	95	4.14
1033	20-11-7	22-43	70	112	128	46	74	95	4.14
1034	20-11-7	22-48	70	111	132	46	73	97	4.14
1035	20-11-7	22-54	70	104	130	46	70	95	4.14
1036	20-11-7	22-59	70	116	132	46	76	96	4.14
1037	20-11-7	23-5	68	100	121	46	68	92	4.14
1038	20-11-7	23-10	69	111	123	46	73	93	4.14
1039	20-11-7	23-16	70	111	133	46	72	96	4.14
1040	20-11-7	23-21	72	113	124	47	75	92	4.14
1041	20-11-7	23-27	67	108	124	45	71	92	4.14
1042	20-11-7	23-32	76	109	136	50	72	97	4.14
1043	20-11-7	23-38	71	112	135	46	74	96	4.14
1044	20-11-7	23-43	68	104	115	46	70	88	4.14
1045	20-11-7	23-49	71	107	126	46	70	93	4.14
1046	20-11-7	23-54	74	122	150	48	80	103	4.14
1047	20-11-8	0-0	75	123	148	48	81	101	4.14
1048	20-11-8	0-5	76	122	138	50	80	98	4.14
1049	20-11-8	0-11	72	110	131	47	72	95	4.14
1050	20-11-8	0-16	77	123	141	51	81	98	4.14
1051	20-11-8	0-22	72	122	143	47	80	100	4.14
1052	20-11-8	0-27	75	118	147	48	77	101	4.14
1053	20-11-8	0-33	77	126	156	51	83	104	4.14
1054	20-11-8	0-38	70	111	133	46	72	96	4.14
1055	20-11-8	0-44	77	128	158	50	85	104	4.14
1056	20-11-8	0-49	77	126	147	50	83	102	4.14
1057	20-11-8	0-55	74	118	156	49	78	104	4.14
1058	20-11-8	1-1	77	120	146	50	79	100	4.14
1059	20-11-8	1-6	73	115	150	47	75	102	4.14
1060	20-11-8	1-12	74	109	132	49	72	96	4.14
1061	20-11-8	1-17	71	113	142	46	74	99	4.14
1062	20-11-8	1-23	73	121	160	48	80	106	4.14
1063	20-11-8	1-28	75	117	144	49	77	101	4.14
1064	20-11-8	1-34	83	132	146	54	87	101	4.14
1065	20-11-8	1-39	76	117	140	49	77	100	4.14
1066	20-11-8	1-45	76	119	150	49	79	103	4.14
1067	20-11-8	1-50	73	119	141	48	79	100	4.14
1068	20-11-8	1-56	76	128	155	49	84	104	4.14
1069	20-11-8	2-1	69	111	143	46	73	100	4.14
1070	20-11-8	2-7	76	119	138	49	79	99	4.14
1071	20-11-8	2-12	75	120	138	49	79	99	4.14
1072	20-11-8	2-18	73	120	154	48	79	104	4.14
1073	20-11-8	2-23	72	122	147	47	80	102	4.14
1074	20-11-8	2-29	78	122	140	51	80	99	4.14
1075	20-11-8	2-34	72	121	143	47	80	100	4.14
1076	20-11-8	2-40	73	119	145	48	79	102	4.14
1077	20-11-8	2-45	73	114	134	48	75	98	4.14
1078	20-11-8	2-51	76	126	153	49	83	104	4.14
1079	20-11-8	2-56	74	121	145	48	79	102	4.14
1080	20-11-8	3-2	75	127	173	49	84	114	4.14
1081	20-11-8	3-7	80	124	145	52	81	102	4.14
1082	20-11-8	3-13	78	123	164	51	82	109	4.14
1083	20-11-8	3-18	83	134	163	55	88	108	4.14
1084	20-11-8	3-24	79	130	163	52	86	108	4.14
1085	20-11-8	3-29	79	127	153	52	84	104	4.14
1086	20-11-8	3-35	77	126	155	51	83	104	4.14
1087	20-11-8	3-40	78	142	169	51	94	111	4.14
1088	20-11-8	3-46	78	130	172	51	86	114	4.14
1089	20-11-8	3-51	79	130	152	52	86	103	4.14
1090	20-11-8	3-57	80	126	154	52	83	105	4.14
1091	20-11-8	4-2	83	137	176	55	90	117	4.14
1092	20-11-8	4-8	79	127	154	52	84	104	4.14
1093	20-11-8	4-13	80	134	164	52	88	109	4.14
1094	20-11-8	4-19	82	138	175	53	91	115	4.14
1095	20-11-8	4-24	85	144	187	55	95	124	4.14
1096	20-11-8	4-30	79	136	166	52	90	109	4.14
1097	20-11-8	4-35	89	143	176	58	94	116	4.14
1098	20-11-8	4-41	82	123	150	53	82	103	4.14
1099	20-11-8	4-46	83	129	150	55	84	103	4.14
1100	20-11-8	4-52	88	140	156	57	92	105	4.14
1101	20-11-8	4-57	89	143	173	58	94	115	4.14
1102	20-11-8	5-3	86	137	171	56	90	113	4.14
1103	20-11-8	5-8	92	142	173	60	94	114	4.14
1104	20-11-8	5-14	87	140	174	58	93	114	4.14
1105	20-11-8	5-19	88	148	168	57	98	111	4.14
1106	20-11-8	5-25	86	149	181	57	99	120	4.14
1107	20-11-8	5-30	86	138	173	56	90	115	4.14
1108	20-11-8	5-36	91	153	191	60	101	126	4.14
1109	20-11-8	5-41	93	153	187	61	101	123	4.14
1110	20-11-8	5-47	99	158	176	65	104	116	4.14
1111	20-11-8	5-52	95	153	193	63	101	127	4.14
1112	20-11-8	5-58	98	157	191	64	103	126	4.14
1113	20-11-8	6-3	101	167	206	66	109	137	4.14
1114	20-11-8	6-9	102	169	224	67	111	149	4.14
1115	20-11-8	6-14	107	175	211	70	115	139	4.14
1116	20-11-8	6-20	105	176	209	69	116	138	4.14
1117	20-11-8	6-25	102	176	215	67	117	142	4.14
1118	20-11-8	6-31	104	175	222	68	116	147	4.14
1119	20-11-8	6-36	104	178	233	68	118	154	4.14
1120	20-11-8	6-42	111	185	226	73	123	150	4.14
1121	20-11-8	6-47	107	175	221	70	115	146	4.14
1122	20-11-8	6-53	107	181	231	71	119	153	4.14
1123	20-11-8	6-58	106	181	214	69	119	141	4.14
1124	20-11-8	7-4	110	185	236	72	122	157	4.14
1125	20-11-8	7-9	110	184	228	72	122	151	4.14
1126	20-11-8	7-15	106	186	237	69	123	157	4.14
1127	20-11-8	7-20	112	183	243	74	120	161	4.14
1128	20-11-8	7-26	103	173	212	67	114	141	4.14
1129	20-11-8	7-31	101	179	214	66	118	142	4.14
1130	20-11-8	7-37	105	171	201	69	113	134	4.14
1131	20-11-8	7-42	99	161	194	65	106	128	4.14
1132	20-11-8	7-48	95	163	197	63	108	130	4.14
1133	20-11-8	7-53	93	154	193	60	101	128	4.14
1134	20-11-8	7-59	94	158	208	62	104	138	4.14
1135	20-11-8	8-4	96	157	200	63	104	133	4.14
1136	20-11-8	8-10	91	148	172	60	98	114	4.14
1137	20-11-8	8-15	88	148	184	57	98	122	4.14
1138	20-11-8	8-21	86	140	156	56	92	105	4.14
1139	20-11-8	8-26	89	148	185	58	98	123	4.14
1140	20-11-8	8-32	83	133	151	55	87	103	4.14
1141	20-11-8	8-37	74	120	152	48	79	103	4.14
1142	20-11-8	8-43	76	126	147	49	83	102	4.14
1143	20-11-8	8-48	74	112	125	48	74	94	4.14
1144	20-11-8	8-54	75	120	140	50	79	100	4.14
1145	20-11-8	8-59	71	113	139	47	74	100	4.14
1146	20-11-8	9-5	70	110	123	47	72	94	4.14
1147	20-11-8	9-10	65	108	126	45	71	94	4.14
1148	20-11-8	9-16	68	105	114	45	70	90	4.14
1149	20-11-8	9-21	65	107	127	45	71	95	4.14
1150	20-11-8	9-27	67	107	134	45	71	98	4.14
1151	20-11-8	9-32	64	99	115	44	68	90	4.14
1152	20-11-8	9-38	68	106	117	45	71	90	4.14
1153	20-11-8	9-43	61	96	114	44	67	90	4.14
1154	20-11-8	9-49	57	84	103	41	63	84	4.14
1155	20-11-8	9-54	42	65	77	36	55	71	4.14
1156	20-11-8	10-0	39	60	71	33	52	67	4.14
1157	20-11-8	10-5	44	65	77	36	55	71	4.14
1158	20-11-8	10-11	39	57	65	33	51	63	4.14
1159	20-11-8	10-17	35	54	59	31	48	59	4.14
1160	20-11-8	10-22	34	51	60	30	47	60	4.14
1161	20-11-8	10-28	33	48	55	30	44	55	4.14
1162	20-11-8	10-33	35	52	59	31	47	59	4.14
1163	20-11-8	10-39	29	40	44	28	40	44	4.14
1164	20-11-8	10-44	25	39	44	25	39	44	4.14
1165	20-11-8	10-50	24	35	37	24	35	37	4.14
1166	20-11-8	10-55	24	37	41	24	37	41	4.14
1167	20-11-8	11-1	20	30	33	20	30	33	4.14
1168	20-11-8	11-6	18	28	32	18	28	32	4.14
1169	20-11-8	11-12	16	22	26	16	22	26	4.14
1170	20-11-8	11-17	16	20	26	16	20	26	4.14
1171	20-11-8	11-23	14	21	25	14	21	25	4.14
1172	20-11-8	11-28	14	21	24	14	21	24	4.14
1173	20-11-8	11-34	13	18	18	13	18	18	4.14
1174	20-11-8	11-39	14	21	24	14	21	24	4.14
1175	20-11-8	11-45	13	20	21	13	20	21	4.14
1176	20-11-8	11-50	12	18	20	12	18	20	4.14
1177	20-11-8	11-56	12	16	18	12	16	18	4.14
1178	20-11-8	12-1	12	17	22	12	17	22	4.14
1179	20-11-8	12-7	10	18	18	10	18	18	4.14
1180	20-11-8	12-12	9	14	18	9	14	18	4.14
1181	20-11-8	12-18	10	16	20	10	16	20	4.14
1182	20-11-8	12-23	8	13	13	8	13	13	4.14
1183	20-11-8	12-29	9	16	18	9	16	18	4.14
1184	20-11-8	12-34	10	16	16	10	16	16	4.14
1185	20-11-8	12-40	9	14	16	9	14	16	4.14
1186	20-11-8	12-45	9	14	16	9	14	16	4.14
1187	20-11-8	12-51	10	17	21	10	17	21	4.14
1188	20-11-8	12-56	10	16	18	10	16	18	4.14
1189	20-11-8	13-2	12	16	18	12	16	18	4.14
1190	20-11-8	13-7	10	18	20	10	18	20	4.14
1191	20-11-8	13-13	9	16	18	9	16	18	4.14
1192	20-11-8	13-18	8	16	20	8	16	20	4.14
1193	20-11-8	13-24	9	13	18	9	13	18	4.14
1194	20-11-8	13-29	9	16	17	9	16	17	4.14
1195	20-11-8	13-35	12	17	21	12	17	21	4.14
1196	20-11-8	13-40	10	14	18	10	14	18	4.14
1197	20-11-8	13-46	10	17	18	10	17	18	4.14
1198	20-11-8	13-51	12	18	22	12	18	22	4.14
1199	20-11-8	13-57	12	18	22	12	18	22	4.14
1200	20-11-8	14-2	13	18	20	13	18	20	4.14
1201	20-11-8	14-8	10	16	18	10	16	18	4.14
1202	20-11-8	14-13	9	13	17	9	13	17	4.14
1203	20-11-8	14-19	12	18	21	12	18	21	4.14
1204	20-11-8	14-24	12	18	21	12	18	21	4.14
1205	20-11-8	14-30	9	14	19	9	14	19	4.14
1206	20-11-8	14-35	9	15	18	9	15	18	4.14
1207	20-11-8	14-41	9	14	17	9	14	17	4.14
1208	20-11-8	14-46	9	11	14	9	11	14	4.14
1209	20-11-8	14-52	7	11	13	7	11	13	4.14
1210	20-11-8	14-57	7	13	17	7	13	17	4.14
1211	20-11-8	15-3	7	11	13	7	11	13	4.14
1212	20-11-8	15-8	7	11	14	7	11	14	4.14
1213	20-11-8	15-14	7	11	13	7	11	13	4.14
1214	20-11-8	15-19	7	13	14	7	13	14	4.14
1215	20-11-8	15-25	7	11	15	7	11	15	4.14
1216	20-11-8	15-30	5	7	7	5	7	7	4.14
1217	20-11-8	15-36	5	9	9	5	9	9	4.14
1218	20-11-8	15-41	5	7	7	5	7	7	4.14
1219	20-11-8	15-47	5	9	10	5	9	10	4.14
1220	20-11-8	15-52	5	9	10	5	9	10	4.14
1221	20-11-8	15-58	6	10	11	6	10	11	4.14
1222	20-11-8	16-3	5	7	10	5	7	10	4.14
1223	20-11-8	16-9	6	7	9	6	7	9	4.14
1224	20-11-8	16-14	5	9	9	5	9	9	4.14
1225	20-11-8	16-20	3	7	9	3	7	9	4.14
1226	20-11-8	16-25	5	10	10	5	10	10	4.14
1227	20-11-8	16-31	6	10	10	6	10	10	4.14
1228	20-11-8	16-36	6	10	11	6	10	11	4.14
1229	20-11-8	16-42	5	9	10	5	9	10	4.14
1230	20-11-8	16-47	5	10	11	5	10	11	4.14
1231	20-11-8	16-53	6	9	9	6	9	9	4.14
1232	20-11-8	16-58	5	9	9	5	9	9	4.14
1233	20-11-8	17-4	5	9	13	5	9	13	4.14
1234	20-11-8	17-9	5	7	9	5	7	9	4.14
1235	20-11-8	17-15	5	9	10	5	9	10	4.14
1236	20-11-8	17-20	3	6	9	3	6	9	4.14
1237	20-11-8	17-26	5	9	10	5	9	10	4.14
1238	20-11-8	17-31	3	6	7	3	6	7	4.14
1239	20-11-8	17-37	3	6	9	3	6	9	4.14
1240	20-11-8	17-42	5	7	7	5	7	7	4.14
1241	20-11-8	17-48	5	9	13	5	9	13	4.14
1242	20-11-8	17-53	5	7	11	5	7	11	4.14
1243	20-11-8	17-59	5	9	10	5	9	10	4.14
1244	20-11-8	18-4	5	6	9	5	6	9	4.14
1245	20-11-8	18-10	6	9	14	6	9	14	4.14
1246	20-11-8	18-15	6	10	11	6	10	11	4.14
1247	20-11-8	18-21	6	10	13	6	10	13	4.14
1248	20-11-8	18-26	7	14	17	7	14	17	4.14
1249	20-11-8	18-32	7	11	14	7	11	14	4.14
1250	20-11-8	18-37	6	10	10	6	10	10	4.14
1251	20-11-8	18-43	6	11	14	6	11	14	4.14
1252	20-11-8	18-48	7	10	10	7	10	10	4.14
1253	20-11-8	18-54	9	11	15	9	11	15	4.14
1254	20-11-8	18-59	9	13	13	9	13	13	4.14
1255	20-11-8	19-5	7	14	18	7	14	18	4.14
1256	20-11-8	19-10	7	13	18	7	13	18	4.14
1257	20-11-8	19-16	9	13	21	9	13	21	4.14
1258	20-11-8	19-21	7	10	10	7	10	10	4.14
1259	20-11-8	19-27	6	11	11	6	11	11	4.14
1260	20-11-8	19-32	9	15	19	9	15	19	4.14
1261	20-11-8	19-38	9	14	15	9	14	15	4.14
1262	20-11-8	19-43	7	11	13	7	11	13	4.14
1263	20-11-8	19-49	9	13	14	9	13	14	4.14
1264	20-11-8	19-55	7	11	14	7	11	14	4.14
1265	20-11-8	20-0	7	11	14	7	11	14	4.14
1266	20-11-8	20-6	7	14	17	7	14	17	4.14
1267	20-11-8	20-11	10	15	19	10	15	19	4.14
1268	20-11-8	20-17	7	13	14	7	13	14	4.14
1269	20-11-8	20-22	7	11	14	7	11	14	4.14
1270	20-11-8	20-28	9	14	17	9	14	17	4.14
1271	20-11-8	20-33	9	13	15	9	13	15	4.14
1272	20-11-8	20-39	9	11	14	9	11	14	4.14
1273	20-11-8	20-44	7	13	13	7	13	13	4.14
1274	20-11-8	20-50	7	13	15	7	13	15	4.14
1275	20-11-8	20-55	9	13	15	9	13	15	4.14
1276	20-11-8	21-1	7	11	11	7	11	11	4.14
1277	20-11-8	21-6	7	11	15	7	11	15	4.14
1278	20-11-8	21-12	9	13	16	9	13	16	4.14
1279	20-11-8	21-17	9	14	15	9	14	15	4.14
1280	20-11-8	21-23	7	12	14	7	12	14	4.14
1281	20-11-8	21-28	7	10	11	7	10	11	4.14
1282	20-11-8	21-34	10	15	19	10	15	19	4.14
1283	20-11-8	21-39	7	11	15	7	11	15	4.14
1284	20-11-8	21-45	6	10	11	6	10	11	4.14
1285	20-11-8	21-50	9	11	14	9	11	14	4.14
1286	20-11-8	21-56	7	12	15	7	12	15	4.14
1287	20-11-8	22-1	7	11	11	7	11	11	4.14
1288	20-11-8	22-7	7	11	12	7	11	12	4.14
1289	20-11-8	22-12	6	10	10	6	10	10	4.14
1290	20-11-8	22-18	6	11	14	6	11	14	4.14
1291	20-11-8	22-23	6	11	12	6	11	12	4.14
1292	20-11-8	22-29	7	12	14	7	12	14	4.14
1293	20-11-8	22-34	10	12	14	10	12	14	4.14
1294	20-11-8	22-40	6	10	14	6	10	14	4.14
1295	20-11-8	22-45	10	14	18	10	14	18	4.14
1296	20-11-8	22-51	7	11	14	7	11	14	4.14
1297	20-11-8	22-56	7	10	15	7	10	15	4.14
1298	20-11-8	23-2	7	12	14	7	12	14	4.14
1299	20-11-8	23-7	7	11	14	7	11	14	4.14
1300	20-11-8	23-13	6	11	12	6	11	12	4.14
1301	20-11-8	23-18	9	12	15	9	12	15	4.14
1302	20-11-8	23-24	9	12	14	9	12	14	4.14
1303	20-11-8	23-29	7	12	15	7	12	15	4.14
1304	20-11-8	23-35	7	10	12	7	10	12	4.14
1305	20-11-8	23-40	10	14	18	10	14	18	4.14
1306	20-11-8	23-46	7	11	14	7	11	14	4.14
1307	20-11-8	23-51	9	15	16	9	15	16	4.14
1308	20-11-8	23-57	6	12	14	6	12	14	4.14
1309	20-11-9	0-2	7	12	14	7	12	14	4.14
1310	20-11-9	0-8	9	13	15	9	13	15	4.14
1311	20-11-9	0-13	9	11	11	9	11	11	4.14
1312	20-11-9	0-19	9	13	14	9	13	14	4.14
1313	20-11-9	0-24	7	11	15	7	11	15	4.14
1314	20-11-9	0-30	9	11	14	9	11	14	4.14
1315	20-11-9	0-35	7	11	13	7	11	13	4.14
1316	20-11-9	0-41	6	11	13	6	11	13	4.14
1317	20-11-9	0-46	7	10	11	7	10	11	4.14
1318	20-11-9	0-52	6	11	14	6	11	14	4.14
1319	20-11-9	0-57	5	9	10	5	9	10	4.14
1320	20-11-9	1-3	5	9	13	5	9	13	4.14
1321	20-11-9	1-8	6	10	11	6	10	11	4.14
1322	20-11-9	1-14	5	10	14	5	10	14	4.14
1323	20-11-9	1-19	5	9	10	5	9	10	4.14
1324	20-11-9	1-25	6	11	13	6	11	13	4.14
1325	20-11-9	1-30	6	10	11	6	10	11	4.14
1326	20-11-9	1-36	5	9	10	5	9	10	4.14
1327	20-11-9	1-41	5	9	10	5	9	10	4.14
1328	20-11-9	1-47	5	7	10	5	7	10	4.14
1329	20-11-9	1-52	6	9	11	6	9	11	4.14
1330	20-11-9	1-58	3	7	10	3	7	10	4.14
1331	20-11-9	2-3	3	7	10	3	7	10	4.14
1332	20-11-9	2-9	5	9	10	5	9	10	4.14
1333	20-11-9	2-14	5	6	6	5	6	6	4.14
1334	20-11-9	2-20	3	7	10	3	7	10	4.14
1335	20-11-9	2-25	3	6	9	3	6	9	4.14
1336	20-11-9	2-31	3	6	9	3	6	9	4.14
1337	20-11-9	2-36	5	7	7	5	7	7	4.14
1338	20-11-9	2-42	2	5	6	2	5	6	4.14
1339	20-11-9	2-47	2	6	6	2	6	6	4.14
1340	20-11-9	2-53	3	5	5	3	5	5	4.14
1341	20-11-9	2-58	3	5	7	3	5	7	4.14
1342	20-11-9	3-4	3	6	7	3	6	7	4.14
1343	20-11-9	3-9	3	6	7	3	6	7	4.14
1344	20-11-9	3-15	2	6	7	2	6	7	4.14
1345	20-11-9	3-20	2	6	9	2	6	9	4.14
1346	20-11-9	3-26	2	3	3	2	3	3	4.14
1347	20-11-9	3-31	2	5	5	2	5	5	4.14
1348	20-11-9	3-37	2	5	5	2	5	5	4.14
1349	20-11-9	3-42	2	5	5	2	5	5	4.14
1350	20-11-9	3-48	2	5	6	2	5	6	4.14
1351	20-11-9	3-53	2	4	4	2	4	4	4.14
1352	20-11-9	3-59	4	6	8	4	6	8	4.14
1353	20-11-9	4-4	2	4	5	2	4	5	4.14
1354	20-11-9	4-10	2	5	8	2	5	8	4.14
1355	20-11-9	4-15	2	5	6	2	5	6	4.14
1356	20-11-9	4-21	2	4	5	2	4	5	4.14
1357	20-11-9	4-26	1	4	5	1	4	5	4.14
1358	20-11-9	4-32	1	2	2	1	2	2	4.14
1359	20-11-9	4-37	1	4	5	1	4	5	4.14
1360	20-11-9	4-43	2	4	5	2	4	5	4.14
1361	20-11-9	4-48	2	5	6	2	5	6	4.14
1362	20-11-9	4-54	2	4	5	2	4	5	4.14
1363	20-11-9	4-59	2	5	5	2	5	5	4.14
1364	20-11-9	5-5	2	5	6	2	5	6	4.14
1365	20-11-9	5-10	2	4	4	2	4	4	4.14
1366	20-11-9	5-16	4	6	6	4	6	6	4.14
1367	20-11-9	5-22	2	5	6	2	5	6	4.14
1368	20-11-9	5-27	2	5	8	2	5	8	4.14
1369	20-11-9	5-33	2	5	5	2	5	5	4.14
1370	20-11-9	5-38	2	5	5	2	5	5	4.14
1371	20-11-9	5-44	4	5	9	4	5	9	4.14
1372	20-11-9	5-49	4	5	6	4	5	6	4.14
1373	20-11-9	5-55	2	5	5	2	5	5	4.14
1374	20-11-9	6-0	2	5	5	2	5	5	4.14
1375	20-11-9	6-6	4	6	8	4	6	8	4.14
1376	20-11-9	6-11	4	5	5	4	5	5	4.14
1377	20-11-9	6-17	2	6	6	2	6	6	4.14
1378	20-11-9	6-22	4	5	5	4	5	5	4.14
1379	20-11-9	6-28	2	5	5	2	5	5	4.14
1380	20-11-9	6-33	4	6	6	4	6	6	4.14
1381	20-11-9	6-39	4	6	6	4	6	6	4.14
1382	20-11-9	6-44	2	6	9	2	6	9	4.14
1383	20-11-9	6-50	2	5	6	2	5	6	4.14
1384	20-11-9	6-55	4	5	5	4	5	5	4.14
1385	20-11-9	7-1	4	6	9	4	6	9	4.14
1386	20-11-9	7-6	4	8	9	4	8	9	4.14
1387	20-11-9	7-12	2	5	6	2	5	6	4.14
1388	20-11-9	7-17	4	6	6	4	6	6	4.14
1389	20-11-9	7-23	4	5	5	4	5	5	4.14
1390	20-11-9	7-28	4	5	6	4	5	6	4.14
1391	20-11-9	7-34	4	6	8	4	6	8	4.14
1392	20-11-9	7-39	4	6	6	4	6	6	4.14
1393	20-11-9	7-45	5	8	8	5	8	8	4.14
1394	20-11-9	7-50	4	6	9	4	6	9	4.14
1395	20-11-9	7-56	5	8	10	5	8	10	4.14
1396	20-11-9	8-1	5	8	9	5	8	9	4.14
1397	20-11-9	8-7	5	9	10	5	9	10	4.14
1398	20-11-9	8-12	5	8	8	5	8	8	4.14
1399	20-11-9	8-18	5	6	6	5	6	6	4.14
1400	20-11-9	8-23	5	8	8	5	8	8	4.14
1401	20-11-9	8-29	4	8	9	4	8	9	4.14
1402	20-11-9	8-34	4	8	8	4	8	8	4.14
1403	20-11-9	8-40	5	8	9	5	8	9	4.14
1404	20-11-9	8-45	5	8	8	5	8	8	4.12
1405	20-11-9	8-51	5	9	10	5	9	10	4.12
1406	20-11-9	8-56	8	12	13	8	12	13	4.11
1407	20-11-9	9-2	8	15	21	8	15	21	4.11
1408	20-11-9	9-7	10	20	30	10	20	30	4.11
1409	20-11-9	9-13	13	24	32	13	24	32	4.11
1410	20-11-9	9-18	6	12	18	6	12	18	4.1
1411	20-11-9	9-24	6	10	10	6	10	10	4.11
1412	20-11-9	9-29	4	8	8	4	8	8	4.16
1413	20-11-9	9-35	4	6	6	4	6	6	4.16
1414	20-11-9	9-40	4	6	8	4	6	8	4.16
1415	20-11-9	9-46	3	6	7	3	6	7	4.16
1416	20-11-9	9-51	3	6	6	3	6	6	4.15
1417	20-11-9	9-57	3	7	7	3	7	7	4.15
1418	20-11-9	10-2	5	7	8	5	7	8	4.15
1419	20-11-9	10-8	5	8	10	5	8	10	4.15
1420	20-11-9	10-13	5	8	8	5	8	8	4.15
1421	20-11-9	10-19	5	6	7	5	6	7	4.15
1422	20-11-9	10-24	3	7	8	3	7	8	4.15
1423	20-11-9	10-30	6	10	12	6	10	12	4.15
1424	20-11-9	10-36	6	8	8	6	8	8	4.15
1425	20-11-9	10-41	7	8	9	7	8	9	4.15
1426	20-11-9	10-47	6	11	13	6	11	13	4.15
1427	20-11-9	10-52	6	7	8	6	7	8	4.15
1428	20-11-9	10-58	4	8	8	4	8	8	4.15
1429	20-11-9	11-3	4	7	8	4	7	8	4.15
1430	20-11-9	11-9	3	6	8	3	6	8	4.15
1431	20-11-9	11-14	4	8	9	4	8	9	4.15
1432	20-11-9	11-20	4	7	7	4	7	7	4.15
1433	20-11-9	11-25	4	6	7	4	6	7	4.15
1434	20-11-9	11-31	4	7	8	4	7	8	4.15
1435	20-11-9	11-36	4	9	9	4	9	9	4.15
1436	20-11-9	11-42	4	7	9	4	7	9	4.15
1437	20-11-9	11-47	6	8	8	6	8	8	4.15
1438	20-11-9	11-53	6	9	10	6	9	10	4.15
1439	20-11-9	11-58	4	7	8	4	7	8	4.15
1440	20-11-9	12-4	6	8	8	6	8	8	4.15
1441	20-11-9	12-9	4	8	8	4	8	8	4.15
1442	20-11-9	12-15	6	9	10	6	9	10	4.15
1443	20-11-9	12-20	8	10	13	8	10	13	4.14
1444	20-11-9	12-26	7	10	12	7	10	12	4.15
1445	20-11-9	12-31	7	9	10	7	9	10	4.15
1446	20-11-9	12-37	8	12	13	8	12	13	4.15
1447	20-11-9	12-42	8	12	14	8	12	14	4.15
1448	20-11-9	12-48	8	10	10	8	10	10	4.15
1449	20-11-9	12-53	7	10	10	7	10	10	4.15
1450	20-11-9	12-59	9	12	12	9	12	12	4.15
1451	20-11-9	13-4	8	10	13	8	10	13	4.15
1452	20-11-9	13-10	9	12	12	9	12	12	4.15
1453	20-11-9	13-15	8	12	12	8	12	12	4.15
1454	20-11-9	13-21	10	13	13	10	13	13	4.15
1455	20-11-9	13-26	9	14	15	9	14	15	4.15
1456	20-11-9	13-32	9	12	13	9	12	13	4.15
1457	20-11-9	13-37	8	10	10	8	10	10	4.15
1458	20-11-9	13-43	10	13	17	10	13	17	4.15
1459	20-11-9	13-48	10	14	15	10	14	15	4.15
1460	20-11-9	13-54	9	14	14	9	14	14	4.15
1461	20-11-9	13-59	10	14	17	10	14	17	4.15
1462	20-11-9	14-5	9	14	14	9	14	14	4.15
1463	20-11-9	14-10	10	14	14	10	14	14	4.15
1464	20-11-9	14-16	10	15	17	10	15	17	4.15
1465	20-11-9	14-21	9	12	14	9	12	14	4.15
1466	20-11-9	14-27	12	15	17	12	15	17	4.15
1467	20-11-9	14-32	12	17	17	12	17	17	4.15
1468	20-11-9	14-38	9	13	13	9	13	13	4.15
1469	20-11-9	14-43	10	14	14	10	14	14	4.15
1470	20-11-9	14-49	12	18	19	12	18	19	4.15
1471	20-11-9	14-54	12	15	15	12	15	15	4.15
1472	20-11-9	15-0	10	14	15	10	14	15	4.14
