数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
958	20-11-8	16-13	7	12	13	7	12	13	4.22	
959	20-11-8	16-18	8	12	13	8	12	13	4.22	
960	20-11-8	16-24	8	12	14	8	12	14	4.22	
961	20-11-8	16-29	5	10	12	5	10	12	4.22	
962	20-11-8	16-35	7	11	13	7	11	13	4.22	
963	20-11-8	16-40	6	10	12	6	10	12	4.22	
964	20-11-8	16-46	7	12	14	7	12	14	4.22	
965	20-11-8	16-51	8	12	15	8	12	15	4.22	
966	20-11-8	16-57	7	11	12	7	11	12	4.22	
967	20-11-8	17-2	6	11	14	6	11	14	4.22	
968	20-11-8	17-8	8	13	15	8	13	15	4.22	
969	20-11-8	17-13	10	17	20	10	17	20	4.22	
970	20-11-8	17-19	8	15	16	8	15	16	4.22	
971	20-11-8	17-24	8	15	17	8	15	17	4.22	
972	20-11-8	17-30	8	15	18	8	15	18	4.22	
973	20-11-8	17-35	8	12	15	8	12	15	4.22	
974	20-11-8	17-41	8	16	18	8	16	18	4.22	
975	20-11-8	17-46	9	16	18	9	16	18	4.22	
976	20-11-8	17-52	10	16	21	10	16	21	4.22	
977	20-11-8	17-57	11	15	18	11	15	18	4.22	
978	20-11-8	18-3	9	14	20	9	14	20	4.22	
979	20-11-8	18-8	11	18	20	11	18	20	4.22	
980	20-11-8	18-14	11	18	22	11	18	22	4.22	
981	20-11-8	18-19	11	18	21	11	18	21	4.22	
982	20-11-8	18-25	11	18	22	11	18	22	4.22	
983	20-11-8	18-30	11	19	20	11	19	20	4.22	
984	20-11-8	18-36	12	20	22	12	20	22	4.22	
985	20-11-8	18-41	11	17	19	11	17	19	4.22	
986	20-11-8	18-47	12	19	21	12	19	21	4.22	
987	20-11-8	18-52	12	20	23	12	20	23	4.22	
988	20-11-8	18-58	15	23	25	15	23	25	4.22	
989	20-11-8	19-3	13	20	24	13	20	24	4.22	
990	20-11-8	19-9	13	18	19	13	18	19	4.22	
991	20-11-8	19-14	12	19	19	12	19	19	4.22	
992	20-11-8	19-20	13	20	23	13	20	23	4.22	
993	20-11-8	19-25	12	19	23	12	19	23	4.22	
994	20-11-8	19-31	12	19	25	12	19	25	4.22	
995	20-11-8	19-36	13	20	21	13	20	21	4.22	
996	20-11-8	19-42	11	17	21	11	17	21	4.22	
997	20-11-8	19-47	13	18	20	13	18	20	4.22	
998	20-11-8	19-53	15	21	25	15	21	25	4.22	
999	20-11-8	19-58	14	21	21	14	21	21	4.22	
1000	20-11-8	20-4	11	17	18	11	17	18	4.22	
1001	20-11-8	20-10	12	19	20	12	19	20	4.22	
1002	20-11-8	20-15	13	20	22	13	20	22	4.22	
1003	20-11-8	20-21	9	16	19	9	16	19	4.22	
1004	20-11-8	20-26	12	19	21	12	19	21	4.22	
1005	20-11-8	20-32	11	18	21	11	18	21	4.22	
1006	20-11-8	20-37	13	18	21	13	18	21	4.22	
1007	20-11-8	20-43	11	18	20	11	18	20	4.22	
1008	20-11-8	20-48	10	17	18	10	17	18	4.22	
1009	20-11-8	20-54	9	17	19	9	17	19	4.22	
1010	20-11-8	20-59	10	17	20	10	17	20	4.22	
1011	20-11-8	21-5	10	16	19	10	16	19	4.22	
1012	20-11-8	21-10	10	17	18	10	17	18	4.22	
1013	20-11-8	21-16	9	15	16	9	15	16	4.22	
1014	20-11-8	21-21	11	17	20	11	17	20	4.22	
1015	20-11-8	21-27	17	22	23	17	22	23	4.22	
1016	20-11-8	21-32	12	19	23	12	19	23	4.22	
1017	20-11-8	21-38	11	16	18	11	16	18	4.22	
1018	20-11-8	21-43	10	15	18	10	15	18	4.22	
1019	20-11-8	21-49	14	19	21	14	19	21	4.22	
1020	20-11-8	21-54	14	19	19	14	19	19	4.22	
1021	20-11-8	22-0	14	20	24	14	20	24	4.22	
1022	20-11-8	22-5	8	14	16	8	14	16	4.22	
1023	20-11-8	22-11	11	17	18	11	17	18	4.22	
1024	20-11-8	22-16	12	18	18	12	18	18	4.22	
1025	20-11-8	22-22	12	17	19	12	17	19	4.22	
1026	20-11-8	22-27	11	16	18	11	16	18	4.22	
1027	20-11-8	22-33	11	17	18	11	17	18	4.22	
1028	20-11-8	22-38	11	16	17	11	16	17	4.22	
1029	20-11-8	22-44	10	14	16	10	14	16	4.22	
1030	20-11-8	22-49	10	14	16	10	14	16	4.22	
1031	20-11-8	22-55	11	16	19	11	16	19	4.22	
1032	20-11-8	23-0	12	16	17	12	16	17	4.22	
1033	20-11-8	23-6	13	17	18	13	17	18	4.22	
1034	20-11-8	23-11	9	13	14	9	13	14	4.22	
1035	20-11-8	23-17	10	15	17	10	15	17	4.22	
1036	20-11-8	23-22	9	14	16	9	14	16	4.22	
1037	20-11-8	23-28	10	14	16	10	14	16	4.22	
1038	20-11-8	23-33	10	16	17	10	16	17	4.22	
1039	20-11-8	23-39	9	13	14	9	13	14	4.22	
1040	20-11-8	23-44	12	17	20	12	17	20	4.22	
1041	20-11-8	23-50	11	16	19	11	16	19	4.22	
1042	20-11-8	23-55	9	15	16	9	15	16	4.22	
1043	20-11-9	0-1	10	14	15	10	14	15	4.22	
1044	20-11-9	0-6	8	14	16	8	14	16	4.22	
1045	20-11-9	0-12	10	16	19	10	16	19	4.22	
1046	20-11-9	0-17	9	14	19	9	14	19	4.22	
1047	20-11-9	0-23	10	16	17	10	16	17	4.22	
1048	20-11-9	0-28	9	14	16	9	14	16	4.22	
1049	20-11-9	0-34	8	13	14	8	13	14	4.22	
1050	20-11-9	0-39	9	15	16	9	15	16	4.22	
1051	20-11-9	0-45	7	14	15	7	14	15	4.22	
1052	20-11-9	0-50	9	15	17	9	15	17	4.22	
1053	20-11-9	0-56	8	12	15	8	12	15	4.22	
1054	20-11-9	1-1	8	13	14	8	13	14	4.22	
1055	20-11-9	1-7	8	13	13	8	13	13	4.22	
1056	20-11-9	1-12	8	12	13	8	12	13	4.22	
1057	20-11-9	1-18	7	13	16	7	13	16	4.22	
1058	20-11-9	1-23	5	8	9	5	8	9	4.22	
1059	20-11-9	1-29	6	9	11	6	9	11	4.22	
1060	20-11-9	1-34	8	12	12	8	12	12	4.22	
1061	20-11-9	1-40	5	10	11	5	10	11	4.22	
1062	20-11-9	1-45	5	7	9	5	7	9	4.22	
1063	20-11-9	1-51	6	10	11	6	10	11	4.22	
1064	20-11-9	1-56	6	10	12	6	10	12	4.22	
1065	20-11-9	2-2	6	10	12	6	10	12	4.22	
1066	20-11-9	2-7	5	8	9	5	8	9	4.22	
1067	20-11-9	2-13	5	8	9	5	8	9	4.22	
1068	20-11-9	2-18	5	8	9	5	8	9	4.22	
1069	20-11-9	2-24	5	9	10	5	9	10	4.22	
1070	20-11-9	2-29	6	9	10	6	9	10	4.22	
1071	20-11-9	2-35	4	9	11	4	9	11	4.22	
1072	20-11-9	2-40	4	9	10	4	9	10	4.22	
1073	20-11-9	2-46	4	7	8	4	7	8	4.22	
1074	20-11-9	2-51	4	9	9	4	9	9	4.22	
1075	20-11-9	2-57	5	9	9	5	9	9	4.22	
1076	20-11-9	3-2	6	9	11	6	9	11	4.22	
1077	20-11-9	3-8	4	7	9	4	7	9	4.22	
1078	20-11-9	3-13	5	10	11	5	10	11	4.22	
1079	20-11-9	3-19	6	10	11	6	10	11	4.22	
1080	20-11-9	3-24	5	8	8	5	8	8	4.22	
1081	20-11-9	3-30	5	7	8	5	7	8	4.22	
1082	20-11-9	3-35	6	9	9	6	9	9	4.22	
1083	20-11-9	3-41	5	9	9	5	9	9	4.22	
1084	20-11-9	3-46	3	7	7	3	7	7	4.22	
1085	20-11-9	3-52	7	10	11	7	10	11	4.22	
1086	20-11-9	3-57	6	10	10	6	10	10	4.22	
1087	20-11-9	4-3	5	9	10	5	9	10	4.22	
1088	20-11-9	4-8	6	8	8	6	8	8	4.22	
1089	20-11-9	4-14	6	10	13	6	10	13	4.22	
1090	20-11-9	4-19	4	7	8	4	7	8	4.22	
1091	20-11-9	4-25	3	5	5	3	5	5	4.22	
1092	20-11-9	4-30	6	8	9	6	8	9	4.22	
1093	20-11-9	4-36	4	7	8	4	7	8	4.22	
1094	20-11-9	4-41	4	6	8	4	6	8	4.22	
1095	20-11-9	4-47	3	6	6	3	6	6	4.22	
1096	20-11-9	4-52	3	6	6	3	6	6	4.22	
1097	20-11-9	4-58	3	6	6	3	6	6	4.22	
1098	20-11-9	5-3	4	7	8	4	7	8	4.22	
1099	20-11-9	5-9	3	7	8	3	7	8	4.22	
1100	20-11-9	5-14	2	5	6	2	5	6	4.22	
1101	20-11-9	5-20	3	6	7	3	6	7	4.22	
1102	20-11-9	5-25	3	6	6	3	6	6	4.22	
1103	20-11-9	5-31	6	9	9	6	9	9	4.22	
1104	20-11-9	5-36	3	5	6	3	5	6	4.22	
1105	20-11-9	5-42	7	10	11	7	10	11	4.22	
1106	20-11-9	5-47	6	8	10	6	8	10	4.22	
1107	20-11-9	5-53	4	6	7	4	6	7	4.22	
1108	20-11-9	5-58	5	8	9	5	8	9	4.22	
1109	20-11-9	6-4	3	6	7	3	6	7	4.22	
1110	20-11-9	6-9	3	5	6	3	5	6	4.22	
1111	20-11-9	6-15	4	6	7	4	6	7	4.22	
1112	20-11-9	6-20	3	5	6	3	5	6	4.22	
1113	20-11-9	6-26	2	5	6	2	5	6	4.22	
1114	20-11-9	6-31	4	6	7	4	6	7	4.22	
1115	20-11-9	6-37	3	7	7	3	7	7	4.22	
1116	20-11-9	6-42	3	7	8	3	7	8	4.22	
1117	20-11-9	6-48	4	7	7	4	7	7	4.22	
1118	20-11-9	6-53	4	7	8	4	7	8	4.22	
1119	20-11-9	6-59	6	9	11	6	9	11	4.22	
1120	20-11-9	7-4	5	9	9	5	9	9	4.22	
1121	20-11-9	7-10	4	8	9	4	8	9	4.22	
1122	20-11-9	7-15	4	7	8	4	7	8	4.22	
1123	20-11-9	7-21	4	7	8	4	7	8	4.22	
1124	20-11-9	7-26	6	8	9	6	8	9	4.22	
1125	20-11-9	7-32	5	8	10	5	8	10	4.22	
1126	20-11-9	7-37	4	7	7	4	7	7	4.22	
1127	20-11-9	7-43	4	8	9	4	8	9	4.22	
1128	20-11-9	7-48	6	10	12	6	10	12	4.22	
1129	20-11-9	7-54	5	9	10	5	9	10	4.22	
1130	20-11-9	7-59	6	9	10	6	9	10	4.22	
1131	20-11-9	8-5	6	11	13	6	11	13	4.22	
1132	20-11-9	8-10	6	9	9	6	9	9	4.22	
1133	20-11-9	8-16	6	11	12	6	11	12	4.22	
1134	20-11-9	8-21	5	9	10	5	9	10	4.22	
1135	20-11-9	8-27	7	10	11	7	10	11	4.22	
1136	20-11-9	8-33	6	10	11	6	10	11	4.22	
1137	20-11-9	8-38	6	10	11	6	10	11	4.22	
1138	20-11-9	8-44	6	10	11	6	10	11	4.22	
1139	20-11-9	8-49	6	10	12	6	10	12	4.22	
1140	20-11-9	8-55	5	10	11	5	10	11	4.22	
1141	20-11-9	9-0	6	10	12	6	10	12	4.22	
1142	20-11-9	9-6	6	10	10	6	10	10	4.22	
1143	20-11-9	9-11	5	9	11	5	9	11	4.22	
1144	20-11-9	9-17	6	9	10	6	9	10	4.22	
1145	20-11-9	9-22	6	11	12	6	11	12	4.22	
1146	20-11-9	9-28	7	12	14	7	12	14	4.22	
1147	20-11-9	9-33	5	9	10	5	9	10	4.22	
1148	20-11-9	9-39	5	9	9	5	9	9	4.22	
1149	20-11-9	9-44	6	10	10	6	10	10	4.22	
1150	20-11-9	9-50	7	12	13	7	12	13	4.22	
1151	20-11-9	9-55	7	11	13	7	11	13	4.22	
1152	20-11-9	10-1	6	10	11	6	10	11	4.22	
1153	20-11-9	10-6	8	14	14	8	14	14	4.22	
1154	20-11-9	10-12	7	11	12	7	11	12	4.22	
1155	20-11-9	10-17	8	13	15	8	13	15	4.22	
1156	20-11-9	10-23	9	13	14	9	13	14	4.22	
1157	20-11-9	10-28	7	13	14	7	13	14	4.22	
1158	20-11-9	10-34	7	12	14	7	12	14	4.22	
1159	20-11-9	10-39	8	14	15	8	14	15	4.22	
1160	20-11-9	10-45	9	14	16	9	14	16	4.22	
1161	20-11-9	10-50	9	13	16	9	13	16	4.22	
1162	20-11-9	10-56	9	13	14	9	13	14	4.22	
1163	20-11-9	11-1	10	15	15	10	15	15	4.22	
1164	20-11-9	11-7	11	16	17	11	16	17	4.22	
1165	20-11-9	11-12	11	17	19	11	17	19	4.22	
1166	20-11-9	11-18	11	16	17	11	16	17	4.22	
1167	20-11-9	11-23	12	18	19	12	18	19	4.22	
1168	20-11-9	11-29	14	20	20	14	20	20	4.22	
1169	20-11-9	11-34	12	17	19	12	17	19	4.22	
1170	20-11-9	11-40	15	22	25	15	22	25	4.22	
1171	20-11-9	11-45	13	20	20	13	20	20	4.22	
1172	20-11-9	11-51	15	20	22	15	20	22	4.22	
1173	20-11-9	11-56	14	20	21	14	20	21	4.22	
1174	20-11-9	12-2	15	21	22	15	21	22	4.22	
1175	20-11-9	12-7	16	22	23	16	22	23	4.22	
1176	20-11-9	12-13	18	24	26	18	24	26	4.22	
1177	20-11-9	12-18	19	26	28	19	26	28	4.22	
1178	20-11-9	12-24	19	26	29	19	26	29	4.22	
1179	20-11-9	12-29	16	21	23	16	21	23	4.22	
1180	20-11-9	12-35	16	23	23	16	23	23	4.22	
1181	20-11-9	12-40	16	22	22	16	22	22	4.22	
1182	20-11-9	12-46	16	22	22	16	22	22	4.22	
1183	20-11-9	12-51	14	21	22	14	21	22	4.22	
1184	20-11-9	12-57	15	22	23	15	22	23	4.22	
1185	20-11-9	13-2	16	23	25	16	23	25	4.22	
1186	20-11-9	13-8	16	22	24	16	22	24	4.22	
1187	20-11-9	13-13	15	22	22	15	22	22	4.22	
1188	20-11-9	13-19	17	22	24	17	22	24	4.22	
1189	20-11-9	13-24	16	21	22	16	21	22	4.22	
1190	20-11-9	13-30	18	24	26	18	24	26	4.22	
1191	20-11-9	13-35	17	24	26	17	24	26	4.22	
1192	20-11-9	13-41	19	26	26	19	26	26	4.22	
1193	20-11-9	13-46	20	26	28	19	26	28	4.22	
1194	20-11-9	13-52	19	26	27	19	26	27	4.22	
1195	20-11-9	13-57	18	23	25	18	23	25	4.22	
1196	20-11-9	14-3	18	24	25	18	24	25	4.22	
1197	20-11-9	14-8	18	26	26	18	26	26	4.22	
1198	20-11-9	14-14	19	26	30	19	26	30	4.22	
1199	20-11-9	14-19	19	25	26	19	25	26	4.22	
1200	20-11-9	14-25	18	23	24	18	23	24	4.22	
1201	20-11-9	14-30	17	24	26	17	24	26	4.22	
1202	20-11-9	14-36	17	23	25	17	23	25	4.22	
1203	20-11-9	14-41	17	22	23	17	22	23	4.22	
1204	20-11-9	14-47	18	25	26	18	25	26	4.22	
1205	20-11-9	14-52	18	24	25	18	24	25	4.22	
1206	20-11-9	14-58	18	25	25	18	25	25	4.22	
1207	20-11-9	15-3	17	25	25	17	25	25	4.22	
1208	20-11-9	15-9	17	24	24	17	24	24	4.22	
1209	20-11-9	15-14	17	22	23	17	22	23	4.22	
1210	20-11-9	15-20	16	22	25	16	22	25	4.22	
1211	20-11-9	15-25	16	22	25	16	22	25	4.22	
1212	20-11-9	15-31	18	25	27	18	25	27	4.22	
1213	20-11-9	15-36	15	22	23	15	22	23	4.22	
1214	20-11-9	15-42	15	21	23	15	21	23	4.22	
1215	20-11-9	15-47	29	42	48	25	37	46	4.22	
1216	20-11-9	15-53	64	85	91	42	56	69	4.22	
1217	20-11-9	15-58	64	84	88	42	56	68	4.22	
1218	20-11-9	16-4	52	70	78	34	49	63	4.22	
1219	20-11-9	16-9	44	57	59	31	44	53	4.22	
1220	20-11-9	16-15	38	48	50	29	40	48	4.22	
1221	20-11-9	16-20	36	45	46	28	38	45	4.22	
1222	20-11-9	16-26	28	37	38	24	34	38	4.22	
1223	20-11-9	16-31	27	33	35	23	31	35	4.22	
1224	20-11-9	16-37	25	33	35	22	31	35	4.22	
1225	20-11-9	16-42	24	32	34	22	31	34	4.22	
1226	20-11-9	16-48	21	28	30	20	28	30	4.22	
1227	20-11-9	16-53	18	25	27	18	25	27	4.22	
1228	20-11-9	16-59	19	26	29	19	26	29	4.22	
1229	20-11-9	17-4	19	27	29	19	27	29	4.22	
1230	20-11-9	17-10	21	28	30	20	28	30	4.22	
1231	20-11-9	17-15	20	27	28	19	27	28	4.22	
1232	20-11-9	17-21	20	28	29	19	28	29	4.22	
1233	20-11-9	17-26	20	25	27	19	25	27	4.22	
1234	20-11-9	17-32	19	25	28	19	25	28	4.22	
1235	20-11-9	17-37	19	26	26	19	26	26	4.22	
1236	20-11-9	17-43	16	22	24	16	22	24	4.22	
1237	20-11-9	17-48	16	23	25	16	23	25	4.22	
1238	20-11-9	17-54	16	22	22	16	22	22	4.22	
1239	20-11-9	17-59	16	23	24	16	23	24	4.22	
1240	20-11-9	18-5	14	20	22	14	20	22	4.22	
1241	20-11-9	18-10	16	21	22	16	21	22	4.22	
1242	20-11-9	18-16	15	22	24	15	22	24	4.22	
1243	20-11-9	18-21	15	20	20	15	20	20	4.22	
1244	20-11-9	18-27	14	21	23	14	21	23	4.22	
1245	20-11-9	18-32	14	20	20	14	20	20	4.22	
1246	20-11-9	18-38	13	21	21	13	21	21	4.22	
1247	20-11-9	18-43	14	20	21	14	20	21	4.22	
1248	20-11-9	18-49	13	19	20	13	19	20	4.22	
1249	20-11-9	18-54	14	20	21	14	20	21	4.22	
1250	20-11-9	19-0	13	19	20	13	19	20	4.22	
1251	20-11-9	19-5	14	19	20	14	19	20	4.22	
1252	20-11-9	19-11	12	18	19	12	18	19	4.22	
1253	20-11-9	19-16	14	20	23	14	20	23	4.22	
1254	20-11-9	19-22	15	22	23	15	22	23	4.22	
1255	20-11-9	19-27	15	22	26	15	22	26	4.22	
1256	20-11-9	19-33	13	19	21	13	19	21	4.22	
1257	20-11-9	19-38	16	21	23	16	21	23	4.22	
1258	20-11-9	19-44	14	20	22	14	20	22	4.22	
1259	20-11-9	19-49	15	21	23	15	21	23	4.22	
1260	20-11-9	19-55	15	21	23	15	21	23	4.22	
1261	20-11-9	20-0	17	24	25	17	24	25	4.22	
1262	20-11-9	20-6	15	23	25	15	23	25	4.22	
1263	20-11-9	20-11	14	21	22	14	21	22	4.22	
1264	20-11-9	20-17	14	21	23	14	21	23	4.22	
1265	20-11-9	20-23	16	24	25	16	24	25	4.22	
1266	20-11-9	20-28	13	20	22	13	20	22	4.22	
1267	20-11-9	20-34	14	21	22	14	21	22	4.22	
1268	20-11-9	20-39	14	19	21	14	19	21	4.22	
1269	20-11-9	20-45	14	20	21	14	20	21	4.22	
1270	20-11-9	20-50	15	21	22	15	21	22	4.22	
1271	20-11-9	20-56	14	20	22	14	20	22	4.22	
1272	20-11-9	21-1	15	20	21	15	20	21	4.22	
1273	20-11-9	21-7	14	20	21	14	20	21	4.22	
1274	20-11-9	21-12	16	23	24	16	23	24	4.22	
1275	20-11-9	21-18	16	24	28	16	24	28	4.22	
1276	20-11-9	21-23	17	25	26	17	25	26	4.22	
1277	20-11-9	21-29	15	20	20	15	20	20	4.22	
1278	20-11-9	21-34	14	19	22	14	19	22	4.22	
1279	20-11-9	21-40	12	18	19	12	18	19	4.22	
1280	20-11-9	21-45	15	21	22	15	21	22	4.22	
1281	20-11-9	21-51	13	16	17	13	16	17	4.22	
1282	20-11-9	21-56	11	16	19	11	16	19	4.22	
1283	20-11-9	22-2	12	18	21	12	18	21	4.22	
1284	20-11-9	22-7	12	18	19	12	18	19	4.22	
1285	20-11-9	22-13	12	18	20	12	18	20	4.22	
1286	20-11-9	22-18	10	15	16	10	15	16	4.22	
1287	20-11-9	22-24	11	16	16	11	16	16	4.22	
1288	20-11-9	22-29	10	16	18	10	16	18	4.22	
1289	20-11-9	22-35	10	14	15	10	14	15	4.22	
1290	20-11-9	22-40	11	16	17	11	16	17	4.22	
1291	20-11-9	22-46	10	16	16	10	16	16	4.22	
1292	20-11-9	22-51	12	17	17	12	17	17	4.22	
1293	20-11-9	22-57	11	15	17	11	15	17	4.22	
1294	20-11-9	23-2	11	15	15	11	15	15	4.22	
1295	20-11-9	23-8	13	16	16	13	16	16	4.22	
1296	20-11-9	23-13	10	15	15	10	15	15	4.22	
1297	20-11-9	23-19	9	14	15	9	14	15	4.22	
1298	20-11-9	23-24	10	15	15	10	15	15	4.22	
1299	20-11-9	23-30	9	14	14	9	14	14	4.22	
1300	20-11-9	23-35	10	14	15	10	14	15	4.22	
1301	20-11-9	23-41	10	15	16	10	15	16	4.22	
1302	20-11-9	23-46	10	15	16	10	15	16	4.22	
1303	20-11-9	23-52	10	14	15	10	14	15	4.22	
1304	20-11-9	23-57	13	18	20	13	18	20	4.22	
1305	20-11-10	0-3	12	17	19	12	17	19	4.22	
1306	20-11-10	0-8	10	14	14	10	14	14	4.22	
1307	20-11-10	0-14	9	14	17	9	14	17	4.22	
1308	20-11-10	0-19	14	18	18	14	18	18	4.22	
1309	20-11-10	0-25	15	19	21	15	19	21	4.22	
1310	20-11-10	0-30	11	16	17	11	16	17	4.22	
1311	20-11-10	0-36	13	17	17	13	17	17	4.22	
1312	20-11-10	0-41	14	18	18	14	18	18	4.22	
1313	20-11-10	0-47	20	25	26	19	25	26	4.22	
1314	20-11-10	0-52	15	22	25	15	22	25	4.22	
1315	20-11-10	0-58	15	20	22	15	20	22	4.22	
1316	20-11-10	1-3	16	21	24	16	21	24	4.22	
1317	20-11-10	1-9	13	17	18	13	17	18	4.22	
1318	20-11-10	1-14	13	18	20	13	18	20	4.22	
1319	20-11-10	1-20	13	19	19	13	19	19	4.22	
1320	20-11-10	1-25	15	20	20	15	20	20	4.22	
1321	20-11-10	1-31	13	20	20	13	20	20	4.22	
1322	20-11-10	1-36	15	21	22	15	21	22	4.22	
1323	20-11-10	1-42	13	18	19	13	18	19	4.22	
1324	20-11-10	1-47	13	19	21	13	19	21	4.22	
1325	20-11-10	1-53	14	19	21	14	19	21	4.22	
1326	20-11-10	1-58	12	17	17	12	17	17	4.22	
1327	20-11-10	2-4	15	20	20	15	20	20	4.22	
1328	20-11-10	2-9	13	17	18	13	17	18	4.22	
1329	20-11-10	2-15	13	19	20	13	19	20	4.22	
1330	20-11-10	2-20	13	19	19	13	19	19	4.22	
1331	20-11-10	2-26	13	18	20	13	18	20	4.22	
1332	20-11-10	2-31	13	19	20	13	19	20	4.22	
1333	20-11-10	2-37	12	18	20	12	18	20	4.22	
1334	20-11-10	2-42	13	18	19	13	18	19	4.22	
1335	20-11-10	2-48	12	17	18	12	17	18	4.22	
1336	20-11-10	2-53	12	17	18	12	17	18	4.22	
1337	20-11-10	2-59	13	19	21	13	19	21	4.22	
1338	20-11-10	3-4	11	17	18	11	17	18	4.22	
1339	20-11-10	3-10	13	18	20	13	18	20	4.22	
1340	20-11-10	3-15	12	18	21	12	18	21	4.22	
1341	20-11-10	3-21	12	17	18	12	17	18	4.22	
1342	20-11-10	3-26	13	20	22	13	20	22	4.22	
1343	20-11-10	3-32	13	18	19	13	18	19	4.22	
1344	20-11-10	3-37	13	17	18	13	17	18	4.22	
1345	20-11-10	3-43	13	18	18	13	18	18	4.22	
1346	20-11-10	3-48	13	18	19	13	18	19	4.22	
1347	20-11-10	3-54	11	17	18	11	17	18	4.22	
1348	20-11-10	3-59	11	18	19	11	18	19	4.22	
1349	20-11-10	4-5	13	19	19	13	19	19	4.22	
1350	20-11-10	4-10	11	15	17	11	15	17	4.22	
1351	20-11-10	4-16	12	17	17	12	17	17	4.22	
1352	20-11-10	4-21	12	17	18	12	17	18	4.22	
1353	20-11-10	4-27	12	17	18	12	17	18	4.22	
1354	20-11-10	4-32	12	17	18	12	17	18	4.22	
1355	20-11-10	4-38	12	17	18	12	17	18	4.22	
1356	20-11-10	4-43	12	17	18	12	17	18	4.22	
1357	20-11-10	4-49	11	15	15	11	15	15	4.22	
1358	20-11-10	4-54	12	16	16	12	16	16	4.22	
1359	20-11-10	5-0	11	16	16	11	16	16	4.22	
1360	20-11-10	5-5	11	15	17	11	15	17	4.22	
1361	20-11-10	5-11	13	19	19	13	19	19	4.22	
1362	20-11-10	5-16	13	18	18	13	18	18	4.22	
1363	20-11-10	5-22	12	16	18	12	16	18	4.22	
1364	20-11-10	5-27	13	18	18	13	18	18	4.22	
1365	20-11-10	5-33	13	18	18	13	18	18	4.22	
1366	20-11-10	5-38	12	15	16	12	15	16	4.22	
1367	20-11-10	5-44	12	17	17	12	17	17	4.22	
1368	20-11-10	5-49	13	19	21	13	19	21	4.22	
1369	20-11-10	5-55	12	18	20	12	18	20	4.22	
1370	20-11-10	6-0	13	19	21	13	19	21	4.22	
1371	20-11-10	6-6	15	22	24	15	22	24	4.22	
1372	20-11-10	6-11	13	20	20	13	20	20	4.22	
1373	20-11-10	6-17	12	16	18	12	16	18	4.22	
1374	20-11-10	6-22	14	20	21	14	20	21	4.22	
1375	20-11-10	6-28	13	18	18	13	18	18	4.22	
1376	20-11-10	6-33	15	23	23	15	23	23	4.22	
1377	20-11-10	6-39	15	23	25	15	23	25	4.22	
1378	20-11-10	6-44	14	19	22	14	19	22	4.22	
1379	20-11-10	6-50	14	19	20	14	19	20	4.22	
1380	20-11-10	6-55	15	20	20	15	20	20	4.22	
1381	20-11-10	7-1	16	22	25	16	22	25	4.22	
1382	20-11-10	7-6	16	23	25	16	23	25	4.22	
1383	20-11-10	7-12	16	22	24	16	22	24	4.22	
1384	20-11-10	7-17	15	22	22	15	22	22	4.22	
1385	20-11-10	7-23	16	22	22	16	22	22	4.22	
1386	20-11-10	7-28	17	22	24	17	22	24	4.22	
1387	20-11-10	7-34	16	21	21	16	21	21	4.22	
1388	20-11-10	7-39	16	21	22	16	21	22	4.22	
1389	20-11-10	7-45	16	21	21	16	21	21	4.22	
1390	20-11-10	7-50	21	28	30	20	28	30	4.22	
1391	20-11-10	7-56	18	25	27	18	25	27	4.22	
1392	20-11-10	8-1	16	22	24	16	22	24	4.22	
1393	20-11-10	8-7	17	23	24	17	23	24	4.22	
1394	20-11-10	8-13	15	21	23	15	21	23	4.22	
1395	20-11-10	8-18	16	23	24	16	23	24	4.22	
1396	20-11-10	8-24	17	24	25	17	24	25	4.22	
1397	20-11-10	8-29	17	25	26	17	25	26	4.22	
1398	20-11-10	8-35	16	22	24	16	22	24	4.22	
1399	20-11-10	8-40	16	24	27	16	24	27	4.22	
1400	20-11-10	8-46	17	24	26	17	24	26	4.22	
1401	20-11-10	8-51	18	23	24	18	23	24	4.22	
1402	20-11-10	8-57	17	25	27	17	25	27	4.22	
1403	20-11-10	9-2	16	23	26	16	23	26	4.22	
1404	20-11-10	9-8	17	24	26	17	24	26	4.22	
1405	20-11-10	9-13	14	23	25	14	23	25	4.22	
1406	20-11-10	9-19	15	24	25	15	24	25	4.22	
1407	20-11-10	9-24	16	23	24	16	23	24	4.22	
1408	20-11-10	9-30	14	20	21	14	20	21	4.22	
1409	20-11-10	9-35	14	22	24	14	22	24	4.22	
1410	20-11-10	9-41	15	24	25	15	24	25	4.22	
1411	20-11-10	9-46	17	23	23	17	23	23	4.22	
1412	20-11-10	9-52	16	23	25	16	23	25	4.22	
1413	20-11-10	9-57	16	23	24	16	23	24	4.22	
1414	20-11-10	10-3	17	27	29	17	27	29	4.22	
1415	20-11-10	10-8	16	22	23	16	22	23	4.22	
1416	20-11-10	10-14	13	21	23	13	21	23	4.22	
1417	20-11-10	10-19	15	23	26	15	23	26	4.22	
1418	20-11-10	10-25	16	21	21	16	21	21	4.22	
1419	20-11-10	10-30	17	23	26	17	23	26	4.22	
1420	20-11-10	10-36	17	24	27	17	24	27	4.22	
1421	20-11-10	10-41	19	26	27	19	26	27	4.22	
1422	20-11-10	10-47	16	23	24	16	23	24	4.22	
