数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
1547	20-11-14	21-11	42	70	90	36	58	80	4.39	
1548	20-11-14	21-16	43	71	79	37	59	74	4.39	
1549	20-11-14	21-22	45	69	75	37	58	71	4.39	
1550	20-11-14	21-27	47	68	82	39	58	75	4.39	
1551	20-11-14	21-33	41	67	73	36	57	70	4.39	
1552	20-11-14	21-38	44	67	73	37	57	70	4.39	
1553	20-11-14	21-44	39	61	70	34	53	68	4.39	
1554	20-11-14	21-49	42	67	74	36	56	70	4.39	
1555	20-11-14	21-55	45	72	88	37	58	77	4.39	
1556	20-11-14	22-0	48	80	101	38	61	85	4.39	
1557	20-11-14	22-6	48	78	89	38	60	78	4.39	
1558	20-11-14	22-11	48	71	85	38	58	76	4.35	
1559	20-11-14	22-17	47	74	80	37	59	72	4.31	
1560	20-11-14	22-22	47	75	86	37	59	75	4.31	
1561	20-11-14	22-28	46	78	86	37	60	76	4.24	
1562	20-11-14	22-33	47	78	88	36	60	76	4.23	
1563	20-11-14	22-39	49	80	93	38	60	78	4.22	
1564	20-11-14	22-44	48	79	87	37	59	74	4.21	
1565	20-11-14	22-50	52	82	88	39	60	75	4.21	
1566	20-11-14	22-55	47	77	90	37	58	76	4.21	
1567	20-11-14	23-1	50	82	96	38	61	79	4.21	
1568	20-11-14	23-6	48	81	92	36	59	77	4.21	
1569	20-11-14	23-12	46	76	96	36	58	78	4.21	
1570	20-11-14	23-17	48	74	92	36	57	77	4.21	
1571	20-11-14	23-23	48	76	91	37	57	76	4.20	
1572	20-11-14	23-28	47	79	87	36	58	74	4.19	
1573	20-11-14	23-34	49	82	93	37	59	77	4.19	
1574	20-11-14	23-39	47	74	97	36	57	78	4.19	
1575	20-11-14	23-45	54	88	106	39	63	83	4.19	
1576	20-11-14	23-50	48	79	97	37	59	79	4.19	
1577	20-11-14	23-56	46	73	86	36	56	73	4.19	
1578	20-11-15	0-1	50	82	100	37	60	80	4.19	
1579	20-11-15	0-7	47	79	95	36	59	78	4.19	
1580	20-11-15	0-12	47	78	88	36	58	75	4.19	
1581	20-11-15	0-18	46	74	88	36	57	74	4.19	
1582	20-11-15	0-23	44	74	86	35	56	74	4.19	
1583	20-11-15	0-29	42	72	94	34	56	77	4.19	
1584	20-11-15	0-34	45	71	93	35	55	78	4.18	
1585	20-11-15	0-40	44	69	79	34	54	69	4.18	
1586	20-11-15	0-45	46	76	97	36	57	78	4.18	
1587	20-11-15	0-51	43	72	82	34	56	71	4.18	
1588	20-11-15	0-56	47	76	81	36	57	71	4.18	
1589	20-11-15	1-2	44	69	81	34	54	71	4.18	
1590	20-11-15	1-7	43	72	79	35	56	70	4.18	
1591	20-11-15	1-13	41	70	76	33	55	69	4.18	
1592	20-11-15	1-18	44	67	80	35	54	70	4.18	
1593	20-11-15	1-24	39	63	72	33	52	66	4.18	
1594	20-11-15	1-29	42	68	76	35	55	68	4.18	
1595	20-11-15	1-35	40	65	77	33	52	68	4.18	
1596	20-11-15	1-40	39	64	76	33	52	68	4.18	
1597	20-11-15	1-46	38	58	65	32	50	61	4.18	
1598	20-11-15	1-51	39	65	71	32	52	65	4.18	
1599	20-11-15	1-57	39	61	72	33	51	66	4.18	
1600	20-11-15	2-2	44	71	78	34	54	69	4.18	
1601	20-11-15	2-8	47	78	83	36	58	72	4.18	
1602	20-11-15	2-13	48	76	97	37	57	78	4.18	
1603	20-11-15	2-19	46	77	95	36	57	77	4.18	
1604	20-11-15	2-24	52	83	101	38	60	81	4.18	
1605	20-11-15	2-30	51	80	92	38	58	77	4.18	
1606	20-11-15	2-35	51	82	91	38	60	76	4.18	
1607	20-11-15	2-41	50	78	94	37	57	78	4.18	
1608	20-11-15	2-46	48	81	99	37	60	80	4.18	
1609	20-11-15	2-52	51	83	94	39	60	78	4.18	
1610	20-11-15	2-57	46	79	92	36	59	77	4.18	
1611	20-11-15	3-3	51	79	96	39	59	79	4.18	
1612	20-11-15	3-8	53	84	104	38	60	82	4.18	
1613	20-11-15	3-14	49	87	96	38	62	78	4.18	
1614	20-11-15	3-19	50	81	95	37	60	78	4.18	
1615	20-11-15	3-25	52	84	99	39	60	80	4.18	
1616	20-11-15	3-30	51	80	95	39	59	78	4.18	
1617	20-11-15	3-36	52	81	97	39	59	80	4.18	
1618	20-11-15	3-41	49	80	100	37	59	80	4.18	
1619	20-11-15	3-47	47	76	83	36	58	71	4.18	
1620	20-11-15	3-52	49	83	94	37	60	78	4.18	
1621	20-11-15	3-58	51	84	104	39	60	83	4.18	
1622	20-11-15	4-3	53	82	92	39	61	77	4.18	
1623	20-11-15	4-9	53	84	113	39	60	87	4.18	
1624	20-11-15	4-14	55	84	95	40	60	78	4.18	
1625	20-11-15	4-20	54	85	102	39	61	82	4.18	
1626	20-11-15	4-25	51	83	98	39	60	79	4.18	
1627	20-11-15	4-31	53	82	89	39	60	75	4.18	
1628	20-11-15	4-36	53	80	98	39	59	79	4.18	
1629	20-11-15	4-42	55	91	105	40	63	83	4.18	
1630	20-11-15	4-47	50	78	87	37	58	74	4.18	
1631	20-11-15	4-53	56	88	107	40	63	84	4.18	
1632	20-11-15	4-58	53	83	98	39	60	79	4.18	
1633	20-11-15	5-4	54	84	97	39	60	79	4.18	
1634	20-11-15	5-9	54	85	94	39	61	78	4.18	
1635	20-11-15	5-15	56	87	93	40	61	78	4.18	
1636	20-11-15	5-20	58	88	106	41	63	83	4.18	
1637	20-11-15	5-26	56	88	102	40	63	82	4.18	
1638	20-11-15	5-31	56	89	103	40	63	82	4.18	
1639	20-11-15	5-37	58	87	107	41	61	84	4.18	
1640	20-11-15	5-43	56	96	112	40	66	86	4.18	
1641	20-11-15	5-48	58	92	106	41	64	83	4.18	
1642	20-11-15	5-54	55	87	111	40	61	85	4.18	
1643	20-11-15	5-59	60	92	100	41	64	80	4.18	
1644	20-11-15	6-5	63	98	106	42	65	83	4.18	
1645	20-11-15	6-10	58	94	108	41	64	84	4.18	
1646	20-11-15	6-16	57	90	113	40	63	86	4.18	
1647	20-11-15	6-21	58	93	102	41	64	82	4.18	
1648	20-11-15	6-27	58	92	102	41	64	82	4.18	
1649	20-11-15	6-32	56	87	106	40	61	83	4.18	
1650	20-11-15	6-38	59	94	107	42	65	84	4.18	
1651	20-11-15	6-43	55	85	96	40	61	78	4.18	
1652	20-11-15	6-49	55	87	100	40	61	80	4.18	
1653	20-11-15	6-54	54	83	99	39	60	80	4.18	
1654	20-11-15	7-0	50	79	91	37	59	77	4.18	
1655	20-11-15	7-5	51	79	87	39	59	74	4.18	
1656	20-11-15	7-11	53	86	110	39	62	84	4.18	
1657	20-11-15	7-16	53	79	90	39	59	76	4.18	
1658	20-11-15	7-22	52	78	100	39	58	81	4.18	
1659	20-11-15	7-27	53	82	89	39	60	75	4.18	
1660	20-11-15	7-33	50	82	93	37	60	78	4.18	
1661	20-11-15	7-38	49	79	95	38	58	79	4.18	
1662	20-11-15	7-44	53	83	88	39	60	75	4.18	
1663	20-11-15	7-49	49	75	87	37	58	74	4.18	
1664	20-11-15	7-55	50	86	100	38	62	81	4.18	
1665	20-11-15	8-0	47	75	85	36	57	73	4.18	
1666	20-11-15	8-6	45	71	80	35	56	71	4.18	
1667	20-11-15	8-11	45	73	84	35	56	73	4.18	
1668	20-11-15	8-17	44	71	88	35	55	76	4.18	
1669	20-11-15	8-22	39	59	73	33	50	67	4.18	
1670	20-11-15	8-28	38	63	76	32	52	68	4.18	
1671	20-11-15	8-33	43	71	81	35	55	71	4.18	
1672	20-11-15	8-39	39	59	72	32	50	65	4.18	
1673	20-11-15	8-44	42	66	73	34	53	67	4.18	
1674	20-11-15	8-50	38	59	68	33	50	63	4.17	
1675	20-11-15	8-55	32	50	57	29	45	57	4.17	
1676	20-11-15	9-1	31	52	57	29	45	57	4.18	
1677	20-11-15	9-6	34	53	61	30	47	59	4.17	
1678	20-11-15	9-12	30	49	58	27	44	57	4.17	
1679	20-11-15	9-17	33	47	54	29	43	54	4.17	
1680	20-11-15	9-23	33	55	63	29	48	61	4.17	
1681	20-11-15	9-28	33	53	63	29	47	61	4.17	
1682	20-11-15	9-34	34	54	67	30	48	63	4.17	
1683	20-11-15	9-39	38	55	69	33	48	64	4.17	
1684	20-11-15	9-45	31	50	62	29	45	59	4.17	
1685	20-11-15	9-50	31	48	53	29	44	53	4.17	
1686	20-11-15	9-56	34	57	62	30	49	59	4.17	
1687	20-11-15	10-1	27	45	55	26	41	55	4.17	
1688	20-11-15	10-7	33	49	52	29	44	52	4.17	
1689	20-11-15	10-12	31	50	58	29	45	57	4.17	
1690	20-11-15	10-18	27	43	58	26	40	57	4.17	
1691	20-11-15	10-23	30	50	61	27	45	59	4.17	
1692	20-11-15	10-29	30	48	55	27	44	55	4.18	
1693	20-11-15	10-34	28	43	44	26	40	44	4.17	
1694	20-11-15	10-40	30	48	56	27	44	56	4.17	
1695	20-11-15	10-45	25	41	44	25	40	44	4.17	
1696	20-11-15	10-51	26	39	44	25	37	44	4.17	
1697	20-11-15	10-56	26	39	46	25	37	46	4.17	
1698	20-11-15	11-2	26	41	44	25	40	44	4.17	
1699	20-11-15	11-7	23	39	46	23	37	46	4.17	
1700	20-11-15	11-13	25	39	41	25	37	41	4.17	
1701	20-11-15	11-18	24	40	43	24	39	43	4.17	
1702	20-11-15	11-24	23	39	41	23	37	41	4.17	
1703	20-11-15	11-29	23	34	39	23	34	39	4.17	
1704	20-11-15	11-35	21	32	35	21	32	35	4.17	
1705	20-11-15	11-40	20	35	41	20	35	41	4.17	
1706	20-11-15	11-46	22	35	42	22	35	42	4.17	
1707	20-11-15	11-51	21	32	35	21	32	35	4.17	
1708	20-11-15	11-57	23	36	45	23	36	45	4.17	
1709	20-11-15	12-2	21	34	35	21	34	35	4.17	
1710	20-11-15	12-8	22	36	37	22	36	37	4.17	
1711	20-11-15	12-13	20	32	36	20	32	36	4.17	
1712	20-11-15	12-19	21	31	37	21	31	37	4.17	
1713	20-11-15	12-24	21	35	35	21	35	35	4.17	
1714	20-11-15	12-30	21	32	36	21	32	36	4.17	
1715	20-11-15	12-35	21	34	39	21	34	39	4.17	
1716	20-11-15	12-41	21	31	36	21	31	36	4.17	
1717	20-11-15	12-46	18	32	37	18	32	37	4.17	
1718	20-11-15	12-52	21	32	36	21	32	36	4.17	
1719	20-11-15	12-57	21	30	35	21	30	35	4.17	
1720	20-11-15	13-3	21	35	37	21	35	37	4.17	
1721	20-11-15	13-8	21	31	35	21	31	35	4.17	
1722	20-11-15	13-14	22	34	37	22	34	37	4.17	
1723	20-11-15	13-19	20	31	34	20	31	34	4.17	
1724	20-11-15	13-25	20	31	33	20	31	33	4.17	
1725	20-11-15	13-30	18	28	30	18	28	30	4.17	
1726	20-11-15	13-36	20	31	32	20	31	32	4.17	
1727	20-11-15	13-41	18	28	33	18	28	33	4.17	
1728	20-11-15	13-47	20	30	31	20	30	31	4.17	
1729	20-11-15	13-52	21	34	37	21	34	37	4.17	
1730	20-11-15	13-58	28	45	49	27	41	49	4.17	
1731	20-11-15	14-3	27	43	50	26	41	50	4.17	
1732	20-11-15	14-9	26	45	50	25	41	50	4.17	
1733	20-11-15	14-14	26	45	48	25	41	48	4.17	
1734	20-11-15	14-20	27	42	52	26	40	52	4.17	
1735	20-11-15	14-25	25	44	52	25	41	52	4.17	
1736	20-11-15	14-31	23	41	51	23	40	51	4.17	
1737	20-11-15	14-36	24	39	53	24	38	53	4.17	
1738	20-11-15	14-42	23	39	51	23	38	51	4.17	
1739	20-11-15	14-47	25	41	46	25	40	46	4.17	
1740	20-11-15	14-53	24	39	46	24	38	46	4.17	
1741	20-11-15	14-58	24	36	41	24	36	41	4.17	
1742	20-11-15	15-4	23	38	48	23	37	48	4.17	
1743	20-11-15	15-9	23	37	38	23	37	38	4.17	
1744	20-11-15	15-15	22	36	46	22	36	46	4.17	
1745	20-11-15	15-20	21	42	48	21	39	48	4.17	
1746	20-11-15	15-26	22	36	46	22	36	46	4.17	
1747	20-11-15	15-31	22	37	42	22	37	42	4.17	
1748	20-11-15	15-37	23	34	41	23	34	41	4.17	
1749	20-11-15	15-42	21	32	36	21	32	36	4.17	
1750	20-11-15	15-48	22	33	38	22	33	38	4.17	
1751	20-11-15	15-53	18	33	36	18	33	36	4.17	
1752	20-11-15	15-59	22	34	42	22	34	42	4.17	
1753	20-11-15	16-4	21	34	38	21	34	38	4.17	
1754	20-11-15	16-10	19	32	37	19	32	37	4.17	
1755	20-11-15	16-15	19	36	38	19	36	38	4.17	
1756	20-11-15	16-21	21	34	38	21	34	38	4.17	
1757	20-11-15	16-26	23	36	42	23	36	42	4.17	
1758	20-11-15	16-32	21	34	38	21	34	38	4.17	
1759	20-11-15	16-37	22	35	43	22	35	43	4.17	
1760	20-11-15	16-43	22	35	40	22	35	40	4.17	
1761	20-11-15	16-48	23	34	38	23	34	38	4.17	
1762	20-11-15	16-54	22	37	41	22	37	41	4.17	
1763	20-11-15	16-59	21	34	39	21	34	39	4.17	
1764	20-11-15	17-5	22	34	39	22	34	39	4.17	
1765	20-11-15	17-10	21	31	38	21	31	38	4.17	
1766	20-11-15	17-16	22	33	39	22	33	39	4.17	
1767	20-11-15	17-21	25	40	42	25	38	42	4.17	
1768	20-11-15	17-27	22	38	41	22	37	41	4.17	
1769	20-11-15	17-33	24	38	42	24	37	42	4.17	
1770	20-11-15	17-38	26	42	48	25	40	48	4.17	
1771	20-11-15	17-44	25	38	42	25	37	42	4.17	
1772	20-11-15	17-49	25	40	44	25	39	44	4.17	
1773	20-11-15	17-55	31	48	55	28	43	55	4.17	
1774	20-11-15	18-0	28	40	43	27	38	43	4.17	
1775	20-11-15	18-6	26	38	45	25	37	45	4.17	
1776	20-11-15	18-11	27	42	46	26	40	46	4.17	
1777	20-11-15	18-17	26	37	42	25	37	42	4.17	
1778	20-11-15	18-22	27	42	49	26	39	49	4.17	
1779	20-11-15	18-28	28	43	51	27	41	51	4.17	
1780	20-11-15	18-33	25	38	45	25	37	45	4.17	
1781	20-11-15	18-39	26	42	53	25	40	53	4.17	
1782	20-11-15	18-44	24	41	44	24	39	44	4.17	
1783	20-11-15	18-50	24	41	41	24	39	41	4.17	
1784	20-11-15	18-55	27	43	44	26	41	44	4.17	
1785	20-11-15	19-1	24	41	42	24	39	42	4.17	
1786	20-11-15	19-6	25	44	47	25	41	47	4.17	
1787	20-11-15	19-12	27	43	58	26	41	57	4.17	
1788	20-11-15	19-17	26	43	48	24	41	48	4.17	
1789	20-11-15	19-23	26	38	43	25	37	43	4.17	
1790	20-11-15	19-28	23	36	38	23	36	38	4.17	
1791	20-11-15	19-34	28	45	51	27	41	51	4.17	
1792	20-11-15	19-39	30	46	51	27	42	51	4.17	
1793	20-11-15	19-45	29	46	51	27	42	51	4.17	
1794	20-11-15	19-50	29	47	53	27	44	53	4.17	
1795	20-11-15	19-56	27	49	51	26	44	51	4.17	
1796	20-11-15	20-1	30	47	51	27	44	51	4.17	
1797	20-11-15	20-7	32	50	61	28	45	59	4.17	
1798	20-11-15	20-12	32	53	60	29	46	59	4.17	
1799	20-11-15	20-18	30	46	54	27	42	54	4.17	
1800	20-11-15	20-23	27	47	56	26	44	56	4.17	
1801	20-11-15	20-29	32	54	68	29	47	63	4.17	
1802	20-11-15	20-34	31	46	54	29	42	54	4.17	
1803	20-11-15	20-40	31	51	65	29	45	61	4.17	
1804	20-11-15	20-45	31	55	60	29	47	59	4.17	
1805	20-11-15	20-51	29	47	54	28	43	54	4.17	
1806	20-11-15	20-56	29	47	59	28	43	58	4.17	
1807	20-11-15	21-2	30	50	61	27	45	59	4.17	
1808	20-11-15	21-7	31	52	61	29	45	59	4.17	
1809	20-11-15	21-13	31	53	61	29	46	59	4.17	
1810	20-11-15	21-18	30	53	60	27	46	59	4.17	
1811	20-11-15	21-24	30	53	64	27	46	61	4.17	
1812	20-11-15	21-29	30	49	56	27	44	56	4.17	
1813	20-11-15	21-35	31	53	58	29	46	56	4.17	
1814	20-11-15	21-40	31	50	59	28	45	57	4.17	
1815	20-11-15	21-46	29	46	49	27	42	49	4.17	
1816	20-11-15	21-51	34	55	64	30	47	61	4.17	
1817	20-11-15	21-57	32	53	59	29	46	58	4.17	
1818	20-11-15	22-2	32	49	61	29	44	59	4.17	
1819	20-11-15	22-8	30	52	61	27	46	59	4.17	
1820	20-11-15	22-13	27	49	61	26	44	59	4.17	
1821	20-11-15	22-19	32	52	60	28	46	59	4.17	
1822	20-11-15	22-24	30	46	55	27	42	55	4.17	
1823	20-11-15	22-30	34	54	66	30	47	63	4.17	
1824	20-11-15	22-35	35	61	67	30	50	63	4.17	
1825	20-11-15	22-41	34	56	70	30	48	65	4.17	
1826	20-11-15	22-46	33	57	62	29	49	60	4.17	
1827	20-11-15	22-52	33	59	68	29	50	63	4.17	
1828	20-11-15	22-57	33	57	66	29	49	62	4.17	
1829	20-11-15	23-3	30	49	63	27	44	60	4.17	
1830	20-11-15	23-8	29	48	61	27	44	59	4.17	
1831	20-11-15	23-14	27	45	49	26	41	49	4.21	
1832	20-11-15	23-19	29	46	54	27	43	54	4.21	
1833	20-11-15	23-25	32	50	55	28	45	55	4.21	
1834	20-11-15	23-30	31	49	58	28	44	57	4.20	
1835	20-11-15	23-36	29	50	60	27	44	58	4.20	
1836	20-11-15	23-41	31	52	59	28	45	58	4.20	
1837	20-11-15	23-47	29	53	54	27	47	54	4.20	
1838	20-11-15	23-52	32	56	66	28	48	61	4.20	
1839	20-11-15	23-58	32	53	59	28	47	58	4.20	
1840	20-11-16	0-3	28	49	55	27	44	55	4.20	
1841	20-11-16	0-9	28	49	58	27	44	56	4.20	
1842	20-11-16	0-14	29	47	58	27	43	56	4.19	
1843	20-11-16	0-20	32	50	68	28	44	63	4.20	
1844	20-11-16	0-25	32	56	61	28	48	59	4.19	
1845	20-11-16	0-31	30	53	59	28	47	58	4.19	
1846	20-11-16	0-36	29	53	59	27	47	58	4.20	
1847	20-11-16	0-42	32	52	59	28	45	58	4.19	
1848	20-11-16	0-47	31	49	57	28	44	55	4.20	
1849	20-11-16	0-53	33	55	62	29	48	59	4.19	
1850	20-11-16	0-58	33	58	65	29	49	62	4.19	
1851	20-11-16	1-4	32	53	63	28	47	60	4.20	
1852	20-11-16	1-9	31	57	73	28	48	66	4.19	
1853	20-11-16	1-15	31	52	67	28	46	62	4.19	
1854	20-11-16	1-20	32	58	74	28	49	67	4.19	
1855	20-11-16	1-26	31	54	67	28	47	62	4.19	
1856	20-11-16	1-31	29	53	68	27	47	63	4.19	
1857	20-11-16	1-37	28	48	58	27	43	57	4.19	
1858	20-11-16	1-42	33	61	73	29	51	66	4.19	
1859	20-11-16	1-48	31	57	64	28	48	61	4.19	
1860	20-11-16	1-53	35	55	62	30	47	60	4.19	
1861	20-11-16	1-59	29	54	69	27	47	64	4.19	
1862	20-11-16	2-4	34	56	63	29	48	61	4.19	
1863	20-11-16	2-10	27	48	59	26	43	58	4.19	
1864	20-11-16	2-15	28	52	63	27	46	61	4.19	
1865	20-11-16	2-21	28	51	58	27	44	57	4.19	
1866	20-11-16	2-26	29	49	61	27	44	58	4.19	
1867	20-11-16	2-32	30	53	61	27	47	59	4.19	
1868	20-11-16	2-37	31	55	62	28	48	60	4.19	
1869	20-11-16	2-43	28	52	58	27	46	57	4.19	
1870	20-11-16	2-48	30	51	59	27	45	57	4.19	
1871	20-11-16	2-54	30	48	62	27	43	60	4.19	
1872	20-11-16	2-59	26	47	61	25	43	58	4.19	
1873	20-11-16	3-5	27	47	51	26	43	51	4.19	
1874	20-11-16	3-10	27	42	56	26	40	56	4.19	
1875	20-11-16	3-16	26	48	60	25	43	59	4.19	
1876	20-11-16	3-21	28	46	51	27	42	51	4.19	
1877	20-11-16	3-27	26	48	61	25	43	59	4.19	
1878	20-11-16	3-32	27	52	61	26	46	59	4.19	
1879	20-11-16	3-38	27	46	52	26	42	52	4.19	
1880	20-11-16	3-43	30	47	55	27	44	55	4.19	
1881	20-11-16	3-49	25	46	61	25	42	59	4.19	
1882	20-11-16	3-54	27	43	51	26	41	51	4.19	
1883	20-11-16	4-0	26	49	59	25	44	57	4.19	
1884	20-11-16	4-5	28	46	61	27	42	59	4.19	
1885	20-11-16	4-11	27	47	54	26	44	54	4.19	
1886	20-11-16	4-16	27	50	61	26	45	59	4.19	
1887	20-11-16	4-22	27	46	50	26	42	50	4.19	
1888	20-11-16	4-27	26	45	51	25	41	51	4.19	
1889	20-11-16	4-33	26	46	51	25	42	51	4.19	
1890	20-11-16	4-38	26	44	46	25	41	46	4.19	
1891	20-11-16	4-44	28	47	55	27	44	55	4.19	
1892	20-11-16	4-49	27	49	60	26	44	59	4.19	
1893	20-11-16	4-55	26	46	55	25	42	55	4.19	
1894	20-11-16	5-0	27	45	54	26	41	54	4.19	
1895	20-11-16	5-6	26	44	51	25	41	51	4.19	
1896	20-11-16	5-11	26	42	47	25	40	47	4.19	
1897	20-11-16	5-17	27	45	47	26	41	47	4.19	
1898	20-11-16	5-23	25	45	58	25	41	56	4.19	
1899	20-11-16	5-28	23	44	46	23	41	46	4.19	
1900	20-11-16	5-34	26	45	51	25	41	51	4.19	
1901	20-11-16	5-39	22	40	46	22	39	46	4.19	
1902	20-11-16	5-45	23	42	47	23	40	47	4.19	
1903	20-11-16	5-50	26	42	53	25	40	53	4.19	
1904	20-11-16	5-56	25	41	49	25	40	49	4.19	
1905	20-11-16	6-1	26	42	47	25	40	47	4.19	
1906	20-11-16	6-7	26	46	50	25	42	50	4.19	
1907	20-11-16	6-12	26	42	45	25	40	45	4.19	
1908	20-11-16	6-18	25	44	54	25	41	54	4.19	
1909	20-11-16	6-23	25	44	50	25	41	50	4.19	
1910	20-11-16	6-29	25	41	41	25	40	41	4.19	
1911	20-11-16	6-34	25	44	49	25	41	49	4.19	
1912	20-11-16	6-40	22	39	45	22	37	45	4.19	
1913	20-11-16	6-45	21	40	45	21	39	45	4.19	
1914	20-11-16	6-51	21	35	39	21	35	39	4.19	
1915	20-11-16	6-56	23	37	40	23	37	40	4.19	
1916	20-11-16	7-2	21	35	42	21	35	42	4.19	
1917	20-11-16	7-7	22	41	44	22	40	44	4.19	
1918	20-11-16	7-13	22	35	36	22	35	36	4.19	
1919	20-11-16	7-18	21	35	41	21	35	41	4.19	
1920	20-11-16	7-24	22	38	46	22	37	46	4.19	
1921	20-11-16	7-29	23	41	47	23	40	47	4.19	
1922	20-11-16	7-35	21	37	42	21	37	42	4.19	
1923	20-11-16	7-40	22	40	47	22	38	47	4.19	
1924	20-11-16	7-46	21	34	39	21	34	39	4.19	
1925	20-11-16	7-51	22	38	44	22	37	44	4.19	
1926	20-11-16	7-57	21	33	38	21	33	38	4.19	
1927	20-11-16	8-2	20	35	38	20	35	38	4.19	
1928	20-11-16	8-8	18	32	43	18	32	43	4.19	
1929	20-11-16	8-13	18	31	33	18	31	33	4.19	
1930	20-11-16	8-19	21	34	41	21	34	41	4.19	
1931	20-11-16	8-24	22	37	41	22	37	41	4.19	
1932	20-11-16	8-30	23	39	46	23	38	46	4.19	
1933	20-11-16	8-35	21	37	41	21	37	41	4.19	
1934	20-11-16	8-41	23	39	42	23	38	42	4.19	
1935	20-11-16	8-46	23	38	46	23	37	46	4.19	
1936	20-11-16	8-52	21	39	46	21	38	46	4.19	
1937	20-11-16	8-57	23	39	47	23	38	47	4.19	
1938	20-11-16	9-3	21	34	41	21	34	41	4.19	
1939	20-11-16	9-8	21	34	37	21	34	37	4.19	
1940	20-11-16	9-14	22	42	50	22	40	50	4.19	
1941	20-11-16	9-19	22	43	48	22	41	48	4.19	
1942	20-11-16	9-25	27	42	46	26	39	46	4.19	
1943	20-11-16	9-30	22	37	43	22	37	43	4.19	
1944	20-11-16	9-36	22	42	44	22	39	44	4.19	
1945	20-11-16	9-41	26	43	44	24	41	44	4.19	
1946	20-11-16	9-47	26	48	53	24	43	53	4.19	
1947	20-11-16	9-52	22	39	44	22	38	44	4.19	
1948	20-11-16	9-58	26	44	52	24	41	52	4.19	
1949	20-11-16	10-3	26	43	58	24	41	57	4.19	
1950	20-11-16	10-9	26	43	49	24	41	49	4.19	
1951	20-11-16	10-14	26	47	53	24	43	53	4.19	
1952	20-11-16	10-20	27	41	48	26	39	48	4.19	
1953	20-11-16	10-25	23	40	48	23	38	48	4.19	
1954	20-11-16	10-31	26	44	47	24	41	47	4.19	
1955	20-11-16	10-36	27	44	48	26	41	48	4.19	
1956	20-11-16	10-42	26	38	44	24	37	44	4.19	
1957	20-11-16	10-47	22	38	47	22	37	47	4.19	
1958	20-11-16	10-53	23	42	47	23	39	47	4.19	
1959	20-11-16	10-58	23	41	46	23	39	46	4.19	
1960	20-11-16	11-4	23	38	41	23	37	41	4.19	
1961	20-11-16	11-9	23	37	43	23	37	43	4.19	
1962	20-11-16	11-15	24	39	56	24	38	56	4.19	
1963	20-11-16	11-20	23	42	47	23	39	47	4.19	
1964	20-11-16	11-26	24	39	42	24	38	42	4.19	
1965	20-11-16	11-31	26	41	43	24	39	43	4.19	
1966	20-11-16	11-37	23	38	43	23	37	43	4.19	
1967	20-11-16	11-42	24	42	43	24	39	43	4.19	
1968	20-11-16	11-48	22	39	44	22	38	44	4.19	
1969	20-11-16	11-53	26	37	46	24	37	46	4.19	
1970	20-11-16	11-59	21	38	43	21	37	43	4.19	
1971	20-11-16	12-4	23	41	42	23	39	42	4.19	
1972	20-11-16	12-10	25	37	40	25	37	40	4.19	
1973	20-11-16	12-15	25	38	45	25	37	45	4.19	
1974	20-11-16	12-21	25	41	43	25	40	43	4.19	
1975	20-11-16	12-26	22	36	39	22	36	39	4.19	
1976	20-11-16	12-32	23	39	46	23	38	46	4.19	
1977	20-11-16	12-37	23	38	48	23	37	48	4.19	
1978	20-11-16	12-43	22	34	38	22	34	38	4.19	
1979	20-11-16	12-48	22	33	38	22	33	38	4.19	
1980	20-11-16	12-54	20	36	40	20	36	40	4.19	
1981	20-11-16	12-59	21	33	37	21	33	37	4.19	
1982	20-11-16	13-5	23	38	40	23	36	40	4.19	
1983	20-11-16	13-10	22	36	46	22	36	46	4.19	
1984	20-11-16	13-16	23	34	39	23	34	39	4.19	
1985	20-11-16	13-21	24	42	47	24	39	47	4.19	
1986	20-11-16	13-27	22	36	42	22	36	42	4.19	
1987	20-11-16	13-32	26	41	46	24	39	46	4.19	
1988	20-11-16	13-38	24	37	41	24	37	41	4.19	
1989	20-11-16	13-43	23	38	43	23	37	43	4.19	
1990	20-11-16	13-49	26	43	47	24	41	47	4.19	
1991	20-11-16	13-54	23	37	41	23	37	41	4.19	
1992	20-11-16	14-0	24	41	48	24	39	48	4.19	
1993	20-11-16	14-5	27	41	46	26	39	46	4.19	
1994	20-11-16	14-11	22	37	39	22	37	39	4.19	
1995	20-11-16	14-16	27	42	48	26	39	48	4.19	
1996	20-11-16	14-22	26	38	46	24	37	46	4.19	
1997	20-11-16	14-27	23	34	37	23	34	37	4.19	
1998	20-11-16	14-33	24	38	42	24	37	42	4.19	
1999	20-11-16	14-38	24	39	49	24	38	49	4.19	
2000	20-11-16	14-44	26	42	42	24	39	42	4.19	
2001	20-11-16	14-49	26	42	52	24	39	52	4.19	
2002	20-11-16	14-55	24	43	52	24	41	52	4.19	
2003	20-11-16	15-0	23	38	51	23	37	51	4.19	
2004	20-11-16	15-6	24	42	44	24	39	44	4.19	
2005	20-11-16	15-11	24	39	43	24	38	43	4.19	
2006	20-11-16	15-17	22	34	37	22	34	37	4.19	
2007	20-11-16	15-22	23	38	46	23	37	46	4.19	
2008	20-11-16	15-28	23	37	42	23	37	42	4.19	
2009	20-11-16	15-33	23	42	46	23	39	46	4.19	
2010	20-11-16	15-39	24	42	47	24	39	47	4.19	
