数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
1424	2020/11/9	10-20	6	10	12	6	10	12	4.02
1425	2020/11/9	10-25	6	11	12	6	11	12	4.02
1426	2020/11/9	10-31	8	14	19	8	14	19	4.02
1427	2020/11/9	10-37	8	11	11	8	11	11	4.02
1428	2020/11/9	10-42	8	14	14	8	14	14	4.02
1429	2020/11/9	10-48	9	13	16	9	13	16	4.01
1430	2020/11/9	10-53	9	13	14	9	13	14	4.02
1431	2020/11/9	10-59	9	12	13	9	12	13	4.01
1432	2020/11/9	11-4	10	17	19	10	17	19	4.01
1433	2020/11/9	11-10	10	16	18	10	16	18	4.01
1434	2020/11/9	11-15	9	14	16	9	14	16	4.01
1435	2020/11/9	11-21	11	17	17	11	17	17	4.01
1436	2020/11/9	11-26	10	14	17	10	14	17	4.01
1437	2020/11/9	11-32	11	15	21	11	15	21	4.01
1438	2020/11/9	11-37	15	23	26	15	23	26	4.01
1439	2020/11/9	11-43	15	23	24	15	23	24	4
1440	2020/11/9	11-48	11	16	19	11	16	19	4
1441	2020/11/9	11-54	7	10	10	7	10	10	3.98
1442	2020/11/9	12-0	9	14	14	9	14	14	4
1443	2020/11/9	12-5	10	15	16	10	15	16	4
1444	2020/11/9	12-11	9	15	17	9	15	17	4
1445	2020/11/9	12-16	10	16	19	10	16	19	4
1446	2020/11/9	12-22	8	13	15	8	13	15	4
1447	2020/11/9	12-27	9	15	16	9	15	16	3.99
1448	2020/11/9	12-33	8	15	15	8	15	15	4
1449	2020/11/9	12-38	8	15	15	8	15	15	4
1450	2020/11/9	12-44	11	15	15	11	15	15	4
1451	2020/11/9	12-49	9	17	18	9	17	18	3.99
1452	2020/11/9	12-55	12	19	20	12	19	20	3.99
1453	2020/11/9	13-0	12	17	17	12	17	17	3.99
1454	2020/11/9	13-6	11	17	18	11	17	18	3.99
1455	2020/11/9	13-11	13	19	21	13	19	21	4
1456	2020/11/9	13-17	13	18	19	13	18	19	3.99
1457	2020/11/9	13-23	12	19	23	12	19	23	3.99
1458	2020/11/9	13-28	13	18	19	13	18	19	3.98
1459	2020/11/9	13-34	16	26	27	16	26	27	3.99
1460	2020/11/9	13-39	9	13	13	9	13	13	4.29
1461	2020/11/9	13-44	7	11	11	7	11	11	4.11
1462	2020/11/9	13-50	6	11	11	6	11	11	4.12
1463	2020/11/9	13-55	8	13	13	8	13	13	4.11
1464	2020/11/9	14-1	8	12	13	8	12	13	4.11
1465	2020/11/9	14-6	7	11	12	7	11	12	4.11
1466	2020/11/9	14-12	7	11	12	7	11	12	4.11
1467	2020/11/9	14-17	6	12	12	6	12	12	4.11
1468	2020/11/9	14-23	8	13	14	8	13	14	4.11
1469	2020/11/9	14-28	9	13	14	9	13	14	4.11
1470	2020/11/9	14-34	9	15	16	9	15	16	4.11
1471	2020/11/9	14-39	8	13	13	8	13	13	4.11
1472	2020/11/9	14-45	9	13	13	9	13	13	4.11
1473	2020/11/9	14-50	9	14	15	9	14	15	4.09
1474	2020/11/9	14-56	8	12	14	8	12	14	4.09
1475	2020/11/9	15-1	7	11	11	7	11	11	4.09
1476	2020/11/9	15-7	9	15	15	9	15	15	4.09
1477	2020/11/9	15-12	9	15	15	9	15	15	4.09
1478	2020/11/9	15-18	9	15	15	9	15	15	4.09
1479	2020/11/9	15-23	10	14	17	10	14	17	4.09
1480	2020/11/9	15-29	10	16	17	10	16	17	4.09
1481	2020/11/9	15-34	9	15	16	9	15	16	4.09
1482	2020/11/9	15-40	9	12	14	9	12	14	4.09
1483	2020/11/9	15-45	10	14	15	10	14	15	4.08
1484	2020/11/9	15-51	10	15	15	10	15	15	4.08
1485	2020/11/9	15-56	8	12	15	8	12	15	4.08
1486	2020/11/9	16-2	10	15	18	10	15	18	4.08
1487	2020/11/9	16-7	8	13	13	8	13	13	4.08
1488	2020/11/9	16-13	9	14	14	9	14	14	4.08
1489	2020/11/9	16-18	9	14	14	9	14	14	4.08
1490	2020/11/9	16-24	9	14	14	9	14	14	4.08
1491	2020/11/9	16-29	10	14	15	10	14	15	4.08
1492	2020/11/9	16-35	10	16	17	10	16	17	4.08
1493	2020/11/9	16-40	10	15	15	10	15	15	4.08
1494	2020/11/9	16-46	11	16	16	11	16	16	4.08
1495	2020/11/9	16-51	10	15	15	10	15	15	4.08
1496	2020/11/9	16-57	12	17	18	12	17	18	4.08
1497	2020/11/9	17-2	10	14	14	10	14	14	4.08
1498	2020/11/9	17-8	13	18	20	13	18	20	4.08
1499	2020/11/9	17-13	10	17	20	10	17	20	4.08
1500	2020/11/9	17-19	10	15	16	10	15	16	4.08
1501	2020/11/9	17-24	10	15	15	10	15	15	4.05
1502	2020/11/9	17-30	11	17	21	11	17	21	4.05
1503	2020/11/9	17-35	12	17	20	12	17	20	4.05
1504	2020/11/9	17-41	12	18	20	12	18	20	4.05
1505	2020/11/9	17-46	11	17	18	11	17	18	4.05
1506	2020/11/9	17-52	14	18	20	14	18	20	4.05
1507	2020/11/9	17-58	12	17	17	12	17	17	4.04
1508	2020/11/9	18-3	14	20	21	14	20	21	4.04
1509	2020/11/9	18-9	12	16	18	12	16	18	4.03
1510	2020/11/9	18-14	12	17	22	12	17	22	4.04
1511	2020/11/9	18-20	12	21	23	12	21	23	4.04
1512	2020/11/9	18-25	12	19	21	12	19	21	4.04
1513	2020/11/9	18-31	12	18	21	12	18	21	4.04
1514	2020/11/9	18-36	10	14	15	10	14	15	4.04
1515	2020/11/9	18-42	11	15	17	11	15	17	4.04
1516	2020/11/9	18-47	12	18	18	12	18	18	4.03
1517	2020/11/9	18-53	10	16	18	10	16	18	4.03
1518	2020/11/9	18-58	10	15	15	10	15	15	4.03
1519	2020/11/9	19-4	11	16	18	11	16	18	4.03
1520	2020/11/9	19-9	12	18	18	12	18	18	4.01
1521	2020/11/9	19-15	11	16	17	11	16	17	4.03
1522	2020/11/9	19-21	12	17	18	12	17	18	4.03
1523	2020/11/9	19-26	14	21	22	14	21	22	4.02
1524	2020/11/9	19-32	12	18	19	12	18	19	4.02
1525	2020/11/9	19-37	12	19	21	12	19	21	4.02
1526	2020/11/9	19-43	11	18	19	11	18	19	4.02
1527	2020/11/9	19-48	9	14	15	9	14	15	4.02
1528	2020/11/9	19-54	12	19	22	12	19	22	4.02
1529	2020/11/9	19-59	12	17	17	12	17	17	4.02
1530	2020/11/9	20-5	10	16	19	10	16	19	4.02
1531	2020/11/9	20-10	11	16	17	11	16	17	4.02
1532	2020/11/9	20-16	11	16	16	11	16	16	4.02
1533	2020/11/9	20-21	12	16	18	12	16	18	4.01
1534	2020/11/9	20-27	11	16	17	11	16	17	4.01
1535	2020/11/9	20-32	11	17	17	11	17	17	4.01
1536	2020/11/9	20-38	10	14	15	10	14	15	4.01
1537	2020/11/9	20-44	11	15	16	11	15	16	4.01
1538	2020/11/9	20-49	12	18	18	12	18	18	4.01
1539	2020/11/9	20-55	10	17	17	10	17	17	4.01
1540	2020/11/9	21-0	11	18	21	11	18	21	4.01
1541	2020/11/9	21-6	11	17	17	11	17	17	4
1542	2020/11/9	21-11	10	15	16	10	15	16	4.01
1543	2020/11/9	21-17	11	18	19	11	18	19	4.01
1544	2020/11/9	21-22	10	16	16	10	16	16	4
1545	2020/11/9	21-28	11	16	17	11	16	17	4
1546	2020/11/9	21-33	11	16	17	11	16	17	4
1547	2020/11/9	21-39	10	17	21	10	17	21	4
1548	2020/11/9	21-44	16	20	20	16	20	20	3.99
1549	2020/11/9	21-50	13	19	25	13	19	25	4.18
1550	2020/11/9	21-55	13	22	23	13	22	23	4.1
1551	2020/11/9	22-1	14	19	19	14	19	19	4.1
1552	2020/11/9	22-6	12	18	21	12	18	21	4.1
1553	2020/11/9	22-12	13	21	27	13	21	27	4.1
1554	2020/11/9	22-17	13	22	27	13	22	27	4.1
1555	2020/11/9	22-23	15	25	28	15	25	28	4.11
1556	2020/11/9	22-28	14	22	27	14	22	27	4.11
1557	2020/11/9	22-34	14	23	25	14	23	25	4.11
1558	2020/11/9	22-39	13	21	24	13	21	24	4.11
1559	2020/11/9	22-45	14	22	23	14	22	23	4.05
1560	2020/11/9	22-50	13	21	22	13	21	22	4.05
1561	2020/11/9	22-56	16	23	23	16	23	23	4.05
1562	2020/11/9	23-2	15	23	27	15	23	27	4.04
1563	2020/11/9	23-7	15	22	24	15	22	24	4.04
1564	2020/11/9	23-13	16	24	26	16	24	26	4.04
1565	2020/11/9	23-18	18	25	26	18	25	26	4.11
1566	2020/11/9	23-24	15	21	22	15	21	22	4.11
1567	2020/11/9	23-29	16	22	27	16	22	27	4.11
1568	2020/11/9	23-35	16	22	24	16	22	24	4.11
1569	2020/11/9	23-40	15	22	25	15	22	25	4.11
1570	2020/11/9	23-46	12	21	22	12	21	22	4.09
1571	2020/11/9	23-51	14	21	23	14	21	23	4.09
1572	2020/11/9	23-57	14	22	27	14	22	27	4.09
1573	2020/11/10	0-2	14	18	21	14	18	21	4.09
1574	2020/11/10	0-8	11	17	17	11	17	17	4.09
1575	2020/11/10	0-13	14	20	22	14	20	22	4.09
1576	2020/11/10	0-19	15	24	25	15	24	25	4.09
1577	2020/11/10	0-24	14	20	21	14	20	21	4.09
1578	2020/11/10	0-30	11	16	17	11	16	17	4.09
1579	2020/11/10	0-35	12	18	18	12	18	18	4.09
1580	2020/11/10	0-41	14	21	21	14	21	21	4.09
1581	2020/11/10	0-46	12	18	20	12	18	20	4.09
1582	2020/11/10	0-52	12	18	20	12	18	20	4.09
1583	2020/11/10	0-57	11	20	21	11	20	21	4.09
1584	2020/11/10	1-3	11	16	18	11	16	18	4.09
1585	2020/11/10	1-8	10	15	17	10	15	17	4.09
1586	2020/11/10	1-14	13	21	22	13	21	22	4.09
1587	2020/11/10	1-19	13	18	21	13	18	21	4.09
1588	2020/11/10	1-25	11	17	17	11	17	17	4.09
1589	2020/11/10	1-30	13	20	22	13	20	22	4.09
1590	2020/11/10	1-36	10	17	17	10	17	17	4.09
1591	2020/11/10	1-41	11	18	20	11	18	20	4.09
1592	2020/11/10	1-47	14	19	20	14	19	20	4.09
1593	2020/11/10	1-52	13	20	22	13	20	22	4.09
1594	2020/11/10	1-58	11	17	18	11	17	18	4.09
1595	2020/11/10	2-3	13	21	21	13	21	21	4.09
1596	2020/11/10	2-9	13	19	21	13	19	21	4.09
1597	2020/11/10	2-14	11	19	21	11	19	21	4.09
1598	2020/11/10	2-20	13	21	25	13	21	25	4.09
1599	2020/11/10	2-25	14	22	24	14	22	24	4.09
1600	2020/11/10	2-31	11	18	23	11	18	23	4.09
1601	2020/11/10	2-36	13	21	21	13	21	21	4.09
1602	2020/11/10	2-42	13	19	20	13	19	20	4.09
1603	2020/11/10	2-47	14	18	21	14	18	21	4.09
1604	2020/11/10	2-53	13	21	23	13	21	23	4.09
1605	2020/11/10	2-58	13	20	24	13	20	24	4.09
1606	2020/11/10	3-4	14	21	22	14	21	22	4.09
1607	2020/11/10	3-9	13	19	22	13	19	22	4.09
1608	2020/11/10	3-15	13	20	21	13	20	21	4.09
1609	2020/11/10	3-20	13	19	20	13	19	20	4.09
1610	2020/11/10	3-26	11	19	22	11	19	22	4.08
1611	2020/11/10	3-31	11	19	19	11	19	19	4.09
1612	2020/11/10	3-37	11	17	17	11	17	17	4.09
1613	2020/11/10	3-42	11	20	20	11	20	20	4.08
1614	2020/11/10	3-48	13	20	21	13	20	21	4.09
1615	2020/11/10	3-53	13	17	19	13	17	19	4.09
1616	2020/11/10	3-59	11	17	17	11	17	17	4.08
1617	2020/11/10	4-4	13	17	17	13	17	17	4.08
1618	2020/11/10	4-10	11	19	20	11	19	20	4.08
1619	2020/11/10	4-15	11	17	17	11	17	17	4.08
1620	2020/11/10	4-21	13	17	19	13	17	19	4.08
1621	2020/11/10	4-26	14	21	21	14	21	21	4.08
1622	2020/11/10	4-32	10	17	20	10	17	20	4.08
1623	2020/11/10	4-37	11	17	17	11	17	17	4.09
1624	2020/11/10	4-43	11	16	16	11	16	16	4.08
1625	2020/11/10	4-48	11	16	16	11	16	16	4.08
1626	2020/11/10	4-54	11	16	18	11	16	18	4.08
1627	2020/11/10	4-59	11	17	22	11	17	22	4.09
1628	2020/11/10	5-5	11	17	20	11	17	20	4.08
1629	2020/11/10	5-10	13	20	20	13	20	20	4.08
1630	2020/11/10	5-16	11	17	17	11	17	17	4.08
1631	2020/11/10	5-21	13	19	20	13	19	20	4.08
1632	2020/11/10	5-27	11	19	23	11	19	23	4.08
1633	2020/11/10	5-32	13	17	19	13	17	19	4.08
1634	2020/11/10	5-38	13	17	17	13	17	17	4.08
1635	2020/11/10	5-43	10	17	19	10	17	19	4.08
1636	2020/11/10	5-49	11	17	20	11	17	20	4.08
1637	2020/11/10	5-54	13	20	21	13	20	21	4.08
1638	2020/11/10	6-0	11	19	19	11	19	19	4.08
1639	2020/11/10	6-5	13	19	21	13	19	21	4.08
1640	2020/11/10	6-11	13	20	21	13	20	21	4.08
1641	2020/11/10	6-17	13	17	21	13	17	21	4.08
1642	2020/11/10	6-22	10	16	17	10	16	17	4.08
1643	2020/11/10	6-28	13	19	23	13	19	23	4.08
1644	2020/11/10	6-33	11	17	17	11	17	17	4.08
1645	2020/11/10	6-39	14	21	22	14	21	22	4.08
1646	2020/11/10	6-44	11	19	22	11	19	22	4.08
1647	2020/11/10	6-50	14	20	21	14	20	21	4.08
1648	2020/11/10	6-55	14	20	21	14	20	21	4.08
1649	2020/11/10	7-1	13	17	19	13	17	19	4.08
1650	2020/11/10	7-6	14	20	22	14	20	22	4.08
1651	2020/11/10	7-12	14	21	23	14	21	23	4.08
1652	2020/11/10	7-17	14	20	20	14	20	20	4.08
1653	2020/11/10	7-23	14	21	21	14	21	21	4.08
1654	2020/11/10	7-28	17	25	33	17	25	33	4.08
1655	2020/11/10	7-34	16	22	24	16	22	24	4.11
1656	2020/11/10	7-39	16	25	26	16	25	26	4.03
1657	2020/11/10	7-45	17	25	28	17	25	28	4.06
1658	2020/11/10	7-50	17	23	28	17	23	28	4.06
1659	2020/11/10	7-56	15	22	28	15	22	28	4.06
1660	2020/11/10	8-1	18	27	32	18	27	32	4.05
1661	2020/11/10	8-7	19	26	30	19	26	30	4.05
1662	2020/11/10	8-12	19	27	27	19	27	27	4.05
1663	2020/11/10	8-18	20	29	35	20	29	35	4.05
1664	2020/11/10	8-23	19	28	31	19	28	31	4.05
1665	2020/11/10	8-29	19	27	31	19	27	31	4.05
1666	2020/11/10	8-34	17	29	35	17	29	35	4.04
1667	2020/11/10	8-40	17	28	32	17	28	32	4.04
1668	2020/11/10	8-45	18	26	30	18	26	30	4.04
1669	2020/11/10	8-51	17	27	28	17	27	28	4.04
1670	2020/11/10	8-57	17	27	31	17	27	31	4.04
1671	2020/11/10	9-2	16	27	29	16	27	29	4.04
1672	2020/11/10	9-8	18	26	35	18	26	35	4.04
1673	2020/11/10	9-13	17	26	30	17	26	30	4.04
1674	2020/11/10	9-19	18	25	31	18	25	31	4.03
1675	2020/11/10	9-24	18	27	30	18	27	30	4.03
1676	2020/11/10	9-30	17	24	31	17	24	31	4.03
1677	2020/11/10	9-35	18	25	28	18	25	28	4.02
1678	2020/11/10	9-41	17	27	31	17	27	31	4.03
1679	2020/11/10	9-46	16	24	24	16	24	24	4.03
1680	2020/11/10	9-52	17	24	25	17	24	25	4.03
1681	2020/11/10	9-57	15	22	24	15	22	24	4.01
1682	2020/11/10	10-3	16	25	26	16	25	26	4.02
1683	2020/11/10	10-8	15	23	25	15	23	25	4.03
1684	2020/11/10	10-14	11	19	21	11	19	21	4.03
1685	2020/11/10	10-20	11	16	16	11	16	16	4.02
1686	2020/11/10	10-25	14	20	20	14	20	20	4.02
1687	2020/11/10	10-31	13	20	20	13	20	20	4.02
1688	2020/11/10	10-36	13	19	20	13	19	20	4.02
1689	2020/11/10	10-42	13	19	22	13	19	22	4.02
1690	2020/11/10	10-47	12	18	21	12	18	21	4.02
1691	2020/11/10	10-53	12	19	21	12	19	21	4.01
1692	2020/11/10	10-58	12	19	21	12	19	21	4.02
1693	2020/11/10	11-4	13	19	21	13	19	21	4.02
1694	2020/11/10	11-9	12	19	23	12	19	23	4.01
1695	2020/11/10	11-15	12	18	20	12	18	20	4.01
1696	2020/11/10	11-20	13	17	18	13	17	18	4.01
1697	2020/11/10	11-26	11	15	17	11	15	17	4
1698	2020/11/10	11-31	13	19	19	13	19	19	4.01
1699	2020/11/10	11-37	17	25	26	17	25	26	4.01
1700	2020/11/10	11-43	15	20	24	15	20	24	4.01
1701	2020/11/10	11-48	11	17	20	11	17	20	4.01
1702	2020/11/10	11-54	12	19	21	12	19	21	4.01
1703	2020/11/10	11-57	11	18	20	11	18	20	4.1
1704	2020/11/10	12-2	10	18	19	10	18	19	4.1
1705	2020/11/10	12-8	12	18	19	12	18	19	4.1
1706	2020/11/10	12-13	12	18	19	12	18	19	4.1
1707	2020/11/10	12-19	13	20	20	13	20	20	4.1
1708	2020/11/10	12-24	14	19	20	14	19	20	4.11
1709	2020/11/10	12-30	14	20	23	14	20	23	4.11
1710	2020/11/10	12-35	13	19	20	13	19	20	4.11
1711	2020/11/10	12-41	10	18	19	10	18	19	4.11
1712	2020/11/10	12-46	10	17	18	10	17	18	4.11
1713	2020/11/10	12-52	13	20	24	13	20	24	4.11
1714	2020/11/10	12-57	12	18	18	12	18	18	4.09
1715	2020/11/10	13-3	13	19	20	13	19	20	4.09
1716	2020/11/10	13-8	12	18	19	12	18	19	4.09
1717	2020/11/10	13-14	12	18	19	12	18	19	4.09
1718	2020/11/10	13-19	9	18	20	9	18	20	4.09
1719	2020/11/10	13-25	10	18	19	10	18	19	4.09
1720	2020/11/10	13-30	10	18	19	10	18	19	4.06
1721	2020/11/10	13-36	13	18	23	13	18	23	4.05
1722	2020/11/10	13-39	11	16	19	11	16	19	4.11
1723	2020/11/10	13-45	8	11	12	8	11	12	4.11
1724	2020/11/10	13-50	8	12	13	8	12	13	4.09
1725	2020/11/10	13-56	8	14	15	8	14	15	4.09
1726	2020/11/10	14-1	8	12	13	8	12	13	4.09
1727	2020/11/10	14-7	7	11	11	7	11	11	4.09
1728	2020/11/10	14-12	7	11	11	7	11	11	4.09
1729	2020/11/10	14-18	7	10	10	7	10	10	4.09
1730	2020/11/10	14-23	8	13	14	8	13	14	4.09
1731	2020/11/10	14-29	8	10	11	8	10	11	4.09
1732	2020/11/10	14-34	9	13	14	9	13	14	4.09
1733	2020/11/10	14-40	7	10	10	7	10	10	4.09
1734	2020/11/10	14-45	8	11	11	8	11	11	4.09
1735	2020/11/10	14-51	8	13	13	8	13	13	4.09
1736	2020/11/10	14-56	8	13	13	8	13	13	4.09
1737	2020/11/10	15-2	9	12	12	9	12	12	4.09
1738	2020/11/10	15-8	8	10	11	8	10	11	4.09
1739	2020/11/10	15-13	7	10	10	7	10	10	4.09
1740	2020/11/10	15-19	8	11	11	8	11	11	4.09
1741	2020/11/10	15-24	7	10	10	7	10	10	4.09
1742	2020/11/10	15-30	7	10	11	7	10	11	4.09
1743	2020/11/10	15-35	8	11	14	8	11	14	4.09
1744	2020/11/10	15-41	7	10	10	7	10	10	4.09
1745	2020/11/10	15-46	8	10	12	8	10	12	4.09
1746	2020/11/10	15-52	8	10	11	8	10	11	4.09
1747	2020/11/10	15-57	5	10	10	5	10	10	4.09
1748	2020/11/10	16-3	7	10	10	7	10	10	4.09
1749	2020/11/10	16-8	8	12	14	8	12	14	4.09
1750	2020/11/10	16-14	8	10	12	8	10	12	4.09
1751	2020/11/10	16-19	7	11	12	7	11	12	4.09
1752	2020/11/10	16-25	8	12	15	8	12	15	4.09
1753	2020/11/10	16-30	7	10	11	7	10	11	4.09
1754	2020/11/10	16-36	5	9	9	5	9	9	4.09
1755	2020/11/10	16-41	7	10	10	7	10	10	4.09
1756	2020/11/10	16-47	7	10	10	7	10	10	4.09
1757	2020/11/10	16-52	8	11	11	8	11	11	4.09
1758	2020/11/10	16-58	8	11	11	8	11	11	4.09
1759	2020/11/10	17-3	5	9	10	5	9	10	4.09
1760	2020/11/10	17-9	5	8	8	5	8	8	4.09
1761	2020/11/10	17-14	8	11	11	8	11	11	4.09
1762	2020/11/10	17-20	7	12	14	7	12	14	4.09
1763	2020/11/10	17-25	5	9	10	5	9	10	4.09
1764	2020/11/10	17-31	5	10	10	5	10	10	4.09
1765	2020/11/10	17-36	7	9	11	7	9	11	4.09
1766	2020/11/10	17-42	4	7	8	4	7	8	4.09
1767	2020/11/10	17-47	7	13	14	7	13	14	4.05
1768	2020/11/10	17-53	10	18	20	10	18	20	4.05
1769	2020/11/10	17-58	9	14	15	9	14	15	4.05
1770	2020/11/10	18-4	9	15	15	9	15	15	4.05
1771	2020/11/10	18-9	8	14	19	8	14	19	4.05
1772	2020/11/10	18-15	8	13	13	8	13	13	4.05
1773	2020/11/10	18-20	9	14	16	9	14	16	4.04
1774	2020/11/10	18-26	8	14	14	8	14	14	4.04
1775	2020/11/10	18-31	8	11	12	8	11	12	4.03
1776	2020/11/10	18-37	5	11	11	5	11	11	4.04
1777	2020/11/10	18-42	5	10	12	5	10	12	4.04
1778	2020/11/10	18-48	6	9	9	6	9	9	4.04
1779	2020/11/10	18-54	6	10	10	6	10	10	4.04
1780	2020/11/10	18-59	5	9	12	5	9	12	4.04
1781	2020/11/10	19-5	6	9	10	6	9	10	4.03
1782	2020/11/10	19-10	5	8	8	5	8	8	4.03
1783	2020/11/10	19-16	6	9	9	6	9	9	4.03
1784	2020/11/10	19-21	5	10	10	5	10	10	4.03
1785	2020/11/10	19-27	6	10	11	6	10	11	4.03
1786	2020/11/10	19-32	5	10	12	5	10	12	4.03
1787	2020/11/10	19-38	6	11	14	6	11	14	4.03
1788	2020/11/10	19-43	5	9	10	5	9	10	4.03
1789	2020/11/10	19-49	6	10	11	6	10	11	4.03
1790	2020/11/10	19-54	5	9	10	5	9	10	4.03
1791	2020/11/10	20-0	5	10	10	5	10	10	4.02
1792	2020/11/10	20-5	7	11	11	7	11	11	4.02
1793	2020/11/10	20-11	7	11	12	7	11	12	4.02
1794	2020/11/10	20-17	6	10	11	6	10	11	4.02
1795	2020/11/10	20-22	8	12	13	8	12	13	4.02
1796	2020/11/10	20-28	9	15	17	9	15	17	4.02
1797	2020/11/10	20-33	8	12	15	8	12	15	4.01
1798	2020/11/10	20-39	8	13	15	8	13	15	4.02
1799	2020/11/10	20-44	10	16	17	10	16	17	4.01
1800	2020/11/10	20-50	9	15	17	9	15	17	4
1801	2020/11/10	20-55	8	13	13	8	13	13	4.1
1802	2020/11/10	21-0	7	13	16	7	13	16	4.1
1803	2020/11/10	21-6	7	13	14	7	13	14	4.1
1804	2020/11/10	21-11	6	11	12	6	11	12	4.11
1805	2020/11/10	21-17	8	14	14	8	14	14	4.11
1806	2020/11/10	21-22	8	13	15	8	13	15	4.11
1807	2020/11/10	21-28	8	12	12	8	12	12	4.11
1808	2020/11/10	21-33	8	10	13	8	10	13	4.11
1809	2020/11/10	21-39	7	12	13	7	12	13	4.11
1810	2020/11/10	21-44	9	15	15	9	15	15	4.09
1811	2020/11/10	21-50	9	14	19	9	14	19	4.09
1812	2020/11/10	21-55	9	14	14	9	14	14	4.09
1813	2020/11/10	22-1	8	14	16	8	14	16	4.09
1814	2020/11/10	22-6	8	14	15	8	14	15	4.09
1815	2020/11/10	22-12	8	13	14	8	13	14	4.09
1816	2020/11/10	22-17	9	16	19	9	16	19	4.09
1817	2020/11/10	22-23	8	16	19	8	16	19	4.09
1818	2020/11/10	22-28	9	14	15	9	14	15	4.09
1819	2020/11/10	22-34	10	16	19	10	16	19	4.09
1820	2020/11/10	22-45	8	14	15	8	14	15	4.09
1821	2020/11/10	22-50	9	16	19	9	16	19	4.09
1822	2020/11/10	22-56	8	14	14	8	14	14	4.09
1823	2020/11/10	23-1	9	14	16	9	14	16	4.09
1824	2020/11/10	23-7	8	13	15	8	13	15	4.09
1825	2020/11/10	23-12	8	13	16	8	13	16	4.09
1826	2020/11/10	23-18	9	14	14	9	14	14	4.09
1827	2020/11/10	23-23	7	12	14	7	12	14	4.09
1828	2020/11/10	23-29	7	14	17	7	14	17	4.11
1829	2020/11/10	23-34	8	14	14	8	14	14	4.09
1830	2020/11/10	23-40	8	13	13	8	13	13	4.09
1831	2020/11/10	23-45	8	12	15	8	12	15	4.09
1832	2020/11/10	23-51	7	13	13	7	13	13	4.09
1833	2020/11/10	23-56	7	10	13	7	10	13	4.09
1834	2020/11/11	0-2	7	10	10	7	10	10	4.09
1835	2020/11/11	0-7	7	12	13	7	12	13	4.09
1836	2020/11/11	0-13	9	15	15	9	15	15	4.09
1837	2020/11/11	0-18	8	13	13	8	13	13	4.09
1838	2020/11/11	0-24	7	10	12	7	10	12	4.09
1839	2020/11/11	0-29	6	9	10	6	9	10	4.09
1840	2020/11/11	0-35	8	13	14	8	13	14	4.09
1841	2020/11/11	0-41	7	10	12	7	10	12	4.09
1842	2020/11/11	0-46	7	10	10	7	10	10	4.09
1843	2020/11/11	0-52	7	13	14	7	13	14	4.09
1844	2020/11/11	0-57	7	11	12	7	11	12	4.09
1845	2020/11/11	1-3	6	11	11	6	11	11	4.09
1846	2020/11/11	1-8	7	10	12	7	10	12	4.09
1847	2020/11/11	1-14	6	9	9	6	9	9	4.09
1848	2020/11/11	1-19	6	11	12	6	11	12	4.09
1849	2020/11/11	1-25	8	12	12	8	12	12	4.09
1850	2020/11/11	1-30	7	11	13	7	11	13	4.09
1851	2020/11/11	1-36	7	12	12	7	12	12	4.09
1852	2020/11/11	1-41	7	12	13	7	12	13	4.09
1853	2020/11/11	1-47	7	11	12	7	11	12	4.09
1854	2020/11/11	1-52	6	9	11	6	9	11	4.09
1855	2020/11/11	1-58	8	13	13	8	13	13	4.09
1856	2020/11/11	2-3	7	11	12	7	11	12	4.09
1857	2020/11/11	2-9	6	9	11	6	9	11	4.09
1858	2020/11/11	2-14	7	12	13	7	12	13	4.09
1859	2020/11/11	2-20	7	9	13	7	9	13	4.09
1860	2020/11/11	2-25	7	12	12	7	12	12	4.09
1861	2020/11/11	2-31	7	12	13	7	12	13	4.09
1862	2020/11/11	2-36	7	11	12	7	11	12	4.09
1863	2020/11/11	2-42	7	11	11	7	11	11	4.09
1864	2020/11/11	2-47	7	11	11	7	11	11	4.09
1865	2020/11/11	2-53	7	11	13	7	11	13	4.09
1866	2020/11/11	2-58	8	12	13	8	12	13	4.09
1867	2020/11/11	3-4	8	12	14	8	12	14	4.09
1868	2020/11/11	3-9	7	11	14	7	11	14	4.09
1869	2020/11/11	3-15	7	12	12	7	12	12	4.09
1870	2020/11/11	3-20	6	11	11	6	11	11	4.09
1871	2020/11/11	3-26	6	11	11	6	11	11	4.09
1872	2020/11/11	3-31	8	13	13	8	13	13	4.09
1873	2020/11/11	3-37	6	12	13	6	12	13	4.09
1874	2020/11/11	3-42	6	11	13	6	11	13	4.09
1875	2020/11/11	3-48	6	9	9	6	9	9	4.09
1876	2020/11/11	3-53	7	11	11	7	11	11	4.09
1877	2020/11/11	3-59	7	14	14	7	14	14	4.09
1878	2020/11/11	4-4	7	13	13	7	13	13	4.09
1879	2020/11/11	4-10	6	13	15	6	13	15	4.09
1880	2020/11/11	4-15	7	12	14	7	12	14	4.09
1881	2020/11/11	4-21	7	12	13	7	12	13	4.09
1882	2020/11/11	4-26	7	11	14	7	11	14	4.09
1883	2020/11/11	4-32	7	12	12	7	12	12	4.09
1884	2020/11/11	4-37	7	12	12	7	12	12	4.09
1885	2020/11/11	4-43	7	11	12	7	11	12	4.09
1886	2020/11/11	4-48	6	9	11	6	9	11	4.09
1887	2020/11/11	4-54	7	12	13	7	12	13	4.09
1888	2020/11/11	4-59	9	13	17	9	13	17	4.09
