pm1,pm25,pm10,subject,datetime
79,113,132,B8,2020-11-06T22:04:00Z
82,117,126,B8,2020-11-06T22:10:00Z
83,120,129,B8,2020-11-06T22:15:00Z
84,123,137,B8,2020-11-06T22:21:00Z
81,118,128,B8,2020-11-06T22:26:00Z
80,114,124,B8,2020-11-06T22:32:00Z
81,113,124,B8,2020-11-06T22:38:00Z
84,116,134,B8,2020-11-06T22:43:00Z
84,118,132,B8,2020-11-06T22:49:00Z
83,118,131,B8,2020-11-06T22:54:00Z
84,118,126,B8,2020-11-06T23:00:00Z
84,116,126,B8,2020-11-06T23:05:00Z
84,117,125,B8,2020-11-06T23:11:00Z
80,113,118,B8,2020-11-06T23:16:00Z
75,110,121,B8,2020-11-06T23:22:00Z
81,117,127,B8,2020-11-06T23:27:00Z
79,108,120,B8,2020-11-06T23:33:00Z
78,116,124,B8,2020-11-06T23:38:00Z
78,113,120,B8,2020-11-06T23:44:00Z
81,113,122,B8,2020-11-06T23:49:00Z
79,109,117,B8,2020-11-06T23:55:00Z
77,109,121,B8,2020-11-07T00:00:00Z
76,112,124,B8,2020-11-07T00:06:00Z
81,115,130,B8,2020-11-07T00:12:00Z
77,114,127,B8,2020-11-07T00:17:00Z
81,113,122,B8,2020-11-07T00:23:00Z
87,119,128,B8,2020-11-07T00:28:00Z
81,115,128,B8,2020-11-07T00:34:00Z
79,111,122,B8,2020-11-07T00:39:00Z
77,114,126,B8,2020-11-07T00:45:00Z
77,110,126,B8,2020-11-07T00:50:00Z
72,99,113,B8,2020-11-07T00:56:00Z
75,107,124,B8,2020-11-07T01:01:00Z
74,105,114,B8,2020-11-07T01:07:00Z
72,101,107,B8,2020-11-07T01:12:00Z
71,101,113,B8,2020-11-07T01:18:00Z
70,95,105,B8,2020-11-07T01:23:00Z
72,98,108,B8,2020-11-07T01:29:00Z
70,99,105,B8,2020-11-07T01:35:00Z
64,93,102,B8,2020-11-07T01:40:00Z
67,94,104,B8,2020-11-07T01:46:00Z
62,90,101,B8,2020-11-07T01:51:00Z
60,84,95,B8,2020-11-07T01:57:00Z
59,81,92,B8,2020-11-07T02:02:00Z
63,86,94,B8,2020-11-07T02:08:00Z
59,83,94,B8,2020-11-07T02:13:00Z
59,82,90,B8,2020-11-07T02:19:00Z
56,79,85,B8,2020-11-07T02:24:00Z
56,79,89,B8,2020-11-07T02:30:00Z
56,75,82,B8,2020-11-07T02:35:00Z
57,79,82,B8,2020-11-07T02:41:00Z
55,76,81,B8,2020-11-07T02:46:00Z
50,72,80,B8,2020-11-07T02:52:00Z
54,75,81,B8,2020-11-07T02:58:00Z
53,77,86,B8,2020-11-07T03:03:00Z
57,82,94,B8,2020-11-07T03:09:00Z
49,66,80,B8,2020-11-07T03:14:00Z
54,79,92,B8,2020-11-07T03:20:00Z
50,70,78,B8,2020-11-07T03:25:00Z
50,72,80,B8,2020-11-07T03:31:00Z
51,73,80,B8,2020-11-07T03:36:00Z
55,77,83,B8,2020-11-07T03:42:00Z
58,85,92,B8,2020-11-07T03:47:00Z
56,82,93,B8,2020-11-07T03:53:00Z
56,82,93,B8,2020-11-07T03:58:00Z
54,78,91,B8,2020-11-07T04:04:00Z
52,75,89,B8,2020-11-07T04:09:00Z
60,83,93,B8,2020-11-07T04:15:00Z
63,89,102,B8,2020-11-07T04:21:00Z
59,87,101,B8,2020-11-07T04:26:00Z
60,84,106,B8,2020-11-07T04:32:00Z
58,84,95,B8,2020-11-07T04:37:00Z
56,80,87,B8,2020-11-07T04:43:00Z
58,80,98,B8,2020-11-07T04:48:00Z
54,79,85,B8,2020-11-07T04:54:00Z
54,73,80,B8,2020-11-07T04:59:00Z
54,76,84,B8,2020-11-07T05:05:00Z
51,75,87,B8,2020-11-07T05:10:00Z
51,68,73,B8,2020-11-07T05:16:00Z
52,70,75,B8,2020-11-07T05:21:00Z
48,69,76,B8,2020-11-07T05:27:00Z
52,74,80,B8,2020-11-07T05:32:00Z
50,71,80,B8,2020-11-07T05:38:00Z
44,63,72,B8,2020-11-07T05:43:00Z
44,62,67,B8,2020-11-07T05:49:00Z
46,62,73,B8,2020-11-07T05:55:00Z
42,58,62,B8,2020-11-07T06:00:00Z
45,64,71,B8,2020-11-07T06:06:00Z
45,64,73,B8,2020-11-07T06:11:00Z
42,63,68,B8,2020-11-07T06:17:00Z
47,67,73,B8,2020-11-07T06:22:00Z
44,61,68,B8,2020-11-07T06:28:00Z
49,68,79,B8,2020-11-07T06:33:00Z
47,68,86,B8,2020-11-07T06:39:00Z
46,64,70,B8,2020-11-07T06:44:00Z
49,69,80,B8,2020-11-07T06:50:00Z
48,66,69,B8,2020-11-07T06:55:00Z
49,72,85,B8,2020-11-07T07:01:00Z
52,80,96,B8,2020-11-07T07:06:00Z
47,72,83,B8,2020-11-07T07:12:00Z
31,42,50,B8,2020-11-07T07:18:00Z
29,44,50,B8,2020-11-07T07:23:00Z
44,65,80,B8,2020-11-07T07:29:00Z
36,51,59,B8,2020-11-07T07:34:00Z
34,53,67,B8,2020-11-07T07:40:00Z
28,41,45,B8,2020-11-07T07:45:00Z
32,48,54,B8,2020-11-07T07:51:00Z
32,46,53,B8,2020-11-07T07:56:00Z
31,43,50,B8,2020-11-07T08:02:00Z
24,37,41,B8,2020-11-07T08:07:00Z
38,54,58,B8,2020-11-07T08:13:00Z
33,48,54,B8,2020-11-07T08:18:00Z
45,65,72,B8,2020-11-07T08:24:00Z
62,86,96,B8,2020-11-07T08:29:00Z
61,88,104,B8,2020-11-07T08:35:00Z
62,89,96,B8,2020-11-07T08:40:00Z
60,86,100,B8,2020-11-07T08:46:00Z
59,84,97,B8,2020-11-07T08:52:00Z
58,81,90,B8,2020-11-07T08:57:00Z
64,87,101,B8,2020-11-07T09:03:00Z
60,84,94,B8,2020-11-07T09:08:00Z
60,92,98,B8,2020-11-07T09:14:00Z
63,92,106,B8,2020-11-07T09:19:00Z
68,95,108,B8,2020-11-07T09:25:00Z
75,105,121,B8,2020-11-07T09:30:00Z
72,104,118,B8,2020-11-07T09:36:00Z
72,105,122,B8,2020-11-07T09:41:00Z
73,103,113,B8,2020-11-07T09:47:00Z
79,117,135,B8,2020-11-07T09:52:00Z
75,109,124,B8,2020-11-07T09:58:00Z
77,113,131,B8,2020-11-07T10:03:00Z
81,117,139,B8,2020-11-07T10:09:00Z
81,121,145,B8,2020-11-07T10:15:00Z
80,117,139,B8,2020-11-07T10:20:00Z
83,121,141,B8,2020-11-07T10:26:00Z
84,129,152,B8,2020-11-07T10:31:00Z
84,123,148,B8,2020-11-07T10:37:00Z
84,122,141,B8,2020-11-07T10:42:00Z
87,123,144,B8,2020-11-07T10:48:00Z
87,124,144,B8,2020-11-07T10:53:00Z
85,127,154,B8,2020-11-07T10:59:00Z
80,122,140,B8,2020-11-07T11:04:00Z
77,112,135,B8,2020-11-07T11:10:00Z
74,109,126,B8,2020-11-07T11:15:00Z
3472,606,43,B8,2020-11-07T11:21:00Z
77,110,130,B8,2020-11-07T11:26:00Z
72,104,124,B8,2020-11-07T11:32:00Z
69,102,116,B8,2020-11-07T11:38:00Z
65,95,107,B8,2020-11-07T11:43:00Z
67,96,112,B8,2020-11-07T11:49:00Z
65,90,102,B8,2020-11-07T11:54:00Z
66,92,99,B8,2020-11-07T12:00:00Z
68,98,104,B8,2020-11-07T12:05:00Z
69,101,115,B8,2020-11-07T12:11:00Z
67,100,121,B8,2020-11-07T12:16:00Z
70,101,117,B8,2020-11-07T12:22:00Z
66,96,106,B8,2020-11-07T12:27:00Z
68,101,115,B8,2020-11-07T12:33:00Z
64,94,111,B8,2020-11-07T12:38:00Z
68,95,109,B8,2020-11-07T12:44:00Z
64,93,107,B8,2020-11-07T12:49:00Z
66,96,113,B8,2020-11-07T12:55:00Z
65,95,107,B8,2020-11-07T13:00:00Z
62,91,107,B8,2020-11-07T13:06:00Z
64,90,106,B8,2020-11-07T13:12:00Z
66,96,113,B8,2020-11-07T13:17:00Z
68,99,113,B8,2020-11-07T13:23:00Z
69,101,117,B8,2020-11-07T13:28:00Z
67,100,113,B8,2020-11-07T13:34:00Z
66,95,107,B8,2020-11-07T13:39:00Z
68,103,124,B8,2020-11-07T13:45:00Z
74,109,124,B8,2020-11-07T13:50:00Z
73,106,124,B8,2020-11-07T13:56:00Z
69,103,117,B8,2020-11-07T14:01:00Z
69,101,113,B8,2020-11-07T14:07:00Z
67,100,118,B8,2020-11-07T14:12:00Z
74,107,131,B8,2020-11-07T14:18:00Z
75,108,120,B8,2020-11-07T14:23:00Z
71,107,123,B8,2020-11-07T14:29:00Z
71,105,117,B8,2020-11-07T14:35:00Z
72,108,122,B8,2020-11-07T14:40:00Z
70,104,127,B8,2020-11-07T14:46:00Z
70,111,127,B8,2020-11-07T14:51:00Z
70,110,132,B8,2020-11-07T14:57:00Z
70,106,117,B8,2020-11-07T15:02:00Z
75,119,131,B8,2020-11-07T15:08:00Z
74,114,126,B8,2020-11-07T15:13:00Z
84,132,161,B8,2020-11-07T15:19:00Z
83,124,145,B8,2020-11-07T15:24:00Z
87,136,161,B8,2020-11-07T15:30:00Z
80,126,151,B8,2020-11-07T15:35:00Z
75,119,136,B8,2020-11-07T15:41:00Z
79,127,157,B8,2020-11-07T15:46:00Z
79,124,149,B8,2020-11-07T15:52:00Z
85,126,143,B8,2020-11-07T15:58:00Z
83,127,156,B8,2020-11-07T16:03:00Z
82,126,144,B8,2020-11-07T16:09:00Z
75,115,127,B8,2020-11-07T16:14:00Z
71,108,124,B8,2020-11-07T16:20:00Z
72,106,130,B8,2020-11-07T16:25:00Z
74,112,138,B8,2020-11-07T16:31:00Z
74,113,138,B8,2020-11-07T16:36:00Z
71,116,137,B8,2020-11-07T16:42:00Z
75,114,127,B8,2020-11-07T16:47:00Z
74,114,133,B8,2020-11-07T16:53:00Z
75,112,130,B8,2020-11-07T16:58:00Z
72,111,126,B8,2020-11-07T17:04:00Z
70,111,133,B8,2020-11-07T17:09:00Z
73,113,131,B8,2020-11-07T17:15:00Z
73,117,137,B8,2020-11-07T17:20:00Z
73,114,145,B8,2020-11-07T17:26:00Z
74,111,138,B8,2020-11-07T17:32:00Z
71,115,137,B8,2020-11-07T17:37:00Z
74,113,138,B8,2020-11-07T17:43:00Z
77,118,145,B8,2020-11-07T17:48:00Z
76,116,133,B8,2020-11-07T17:54:00Z
72,115,132,B8,2020-11-07T17:59:00Z
76,114,131,B8,2020-11-07T18:05:00Z
78,117,133,B8,2020-11-07T18:10:00Z
74,113,141,B8,2020-11-07T18:16:00Z
75,115,138,B8,2020-11-07T18:21:00Z
74,107,142,B8,2020-11-07T18:27:00Z
72,117,142,B8,2020-11-07T18:32:00Z
75,113,128,B8,2020-11-07T18:38:00Z
76,114,131,B8,2020-11-07T18:43:00Z
74,115,133,B8,2020-11-07T18:49:00Z
73,116,141,B8,2020-11-07T18:55:00Z
75,119,140,B8,2020-11-07T19:00:00Z
75,115,143,B8,2020-11-07T19:06:00Z
76,115,137,B8,2020-11-07T19:11:00Z
76,119,136,B8,2020-11-07T19:17:00Z
78,120,131,B8,2020-11-07T19:22:00Z
76,119,138,B8,2020-11-07T19:28:00Z
81,127,144,B8,2020-11-07T19:33:00Z
78,124,150,B8,2020-11-07T19:39:00Z
80,126,150,B8,2020-11-07T19:44:00Z
76,118,137,B8,2020-11-07T19:50:00Z
81,124,146,B8,2020-11-07T19:55:00Z
82,132,158,B8,2020-11-07T20:01:00Z
78,122,139,B8,2020-11-07T20:06:00Z
83,128,148,B8,2020-11-07T20:12:00Z
81,127,154,B8,2020-11-07T20:18:00Z
82,129,153,B8,2020-11-07T20:23:00Z
80,132,155,B8,2020-11-07T20:29:00Z
80,122,136,B8,2020-11-07T20:34:00Z
84,126,150,B8,2020-11-07T20:40:00Z
86,134,149,B8,2020-11-07T20:45:00Z
84,135,159,B8,2020-11-07T20:51:00Z
86,133,156,B8,2020-11-07T20:56:00Z
88,131,155,B8,2020-11-07T21:02:00Z
85,134,159,B8,2020-11-07T21:07:00Z
88,136,163,B8,2020-11-07T21:13:00Z
88,142,170,B8,2020-11-07T21:18:00Z
90,144,160,B8,2020-11-07T21:24:00Z
85,137,159,B8,2020-11-07T21:29:00Z
90,145,167,B8,2020-11-07T21:35:00Z
89,137,161,B8,2020-11-07T21:40:00Z
95,142,175,B8,2020-11-07T21:46:00Z
94,151,186,B8,2020-11-07T21:52:00Z
97,148,178,B8,2020-11-07T21:57:00Z
96,153,177,B8,2020-11-07T22:03:00Z
98,168,197,B8,2020-11-07T22:08:00Z
96,154,180,B8,2020-11-07T22:14:00Z
101,160,192,B8,2020-11-07T22:19:00Z
104,160,180,B8,2020-11-07T22:25:00Z
105,166,197,B8,2020-11-07T22:30:00Z
107,173,212,B8,2020-11-07T22:36:00Z
105,168,204,B8,2020-11-07T22:41:00Z
105,174,209,B8,2020-11-07T22:47:00Z
108,174,205,B8,2020-11-07T22:52:00Z
110,180,221,B8,2020-11-07T22:58:00Z
110,173,204,B8,2020-11-07T23:03:00Z
108,173,200,B8,2020-11-07T23:09:00Z
108,178,217,B8,2020-11-07T23:15:00Z
105,173,198,B8,2020-11-07T23:20:00Z
110,171,202,B8,2020-11-07T23:26:00Z
101,166,201,B8,2020-11-07T23:31:00Z
101,168,210,B8,2020-11-07T23:37:00Z
105,172,202,B8,2020-11-07T23:42:00Z
96,153,182,B8,2020-11-07T23:48:00Z
93,151,175,B8,2020-11-07T23:53:00Z
97,153,177,B8,2020-11-07T23:59:00Z
98,151,180,B8,2020-11-08T00:04:00Z
96,152,171,B8,2020-11-08T00:10:00Z
97,147,171,B8,2020-11-08T00:15:00Z
92,148,171,B8,2020-11-08T00:21:00Z
87,137,153,B8,2020-11-08T00:26:00Z
91,137,153,B8,2020-11-08T00:32:00Z
83,133,145,B8,2020-11-08T00:38:00Z
80,127,140,B8,2020-11-08T00:43:00Z
82,124,146,B8,2020-11-08T00:49:00Z
80,117,132,B8,2020-11-08T00:54:00Z
79,123,133,B8,2020-11-08T01:00:00Z
75,111,126,B8,2020-11-08T01:05:00Z
75,114,127,B8,2020-11-08T01:11:00Z
80,118,134,B8,2020-11-08T01:16:00Z
77,114,128,B8,2020-11-08T01:22:00Z
73,109,124,B8,2020-11-08T01:27:00Z
73,113,128,B8,2020-11-08T01:33:00Z
73,107,121,B8,2020-11-08T01:38:00Z
67,103,114,B8,2020-11-08T01:44:00Z
67,99,111,B8,2020-11-08T01:49:00Z
63,91,103,B8,2020-11-08T01:55:00Z
55,81,89,B8,2020-11-08T02:01:00Z
48,67,75,B8,2020-11-08T02:06:00Z
51,73,81,B8,2020-11-08T02:12:00Z
45,67,74,B8,2020-11-08T02:17:00Z
45,67,74,B8,2020-11-08T02:23:00Z
44,64,71,B8,2020-11-08T02:28:00Z
41,62,70,B8,2020-11-08T02:34:00Z
37,51,54,B8,2020-11-08T02:39:00Z
35,50,56,B8,2020-11-08T02:45:00Z
34,46,48,B8,2020-11-08T02:50:00Z
33,47,56,B8,2020-11-08T02:56:00Z
30,42,50,B8,2020-11-08T03:01:00Z
25,38,40,B8,2020-11-08T03:07:00Z
28,37,39,B8,2020-11-08T03:12:00Z
23,32,36,B8,2020-11-08T03:18:00Z
23,32,35,B8,2020-11-08T03:23:00Z
22,31,34,B8,2020-11-08T03:29:00Z
20,29,31,B8,2020-11-08T03:35:00Z
19,29,29,B8,2020-11-08T03:40:00Z
19,26,32,B8,2020-11-08T03:46:00Z
17,25,29,B8,2020-11-08T03:51:00Z
16,22,25,B8,2020-11-08T03:57:00Z
14,22,24,B8,2020-11-08T04:02:00Z
14,20,24,B8,2020-11-08T04:08:00Z
14,20,22,B8,2020-11-08T04:13:00Z
15,23,30,B8,2020-11-08T04:19:00Z
12,17,19,B8,2020-11-08T04:24:00Z
11,15,19,B8,2020-11-08T04:30:00Z
12,17,18,B8,2020-11-08T04:35:00Z
13,18,22,B8,2020-11-08T04:41:00Z
14,20,23,B8,2020-11-08T04:46:00Z
13,19,21,B8,2020-11-08T04:52:00Z
12,17,19,B8,2020-11-08T04:58:00Z
13,20,22,B8,2020-11-08T05:03:00Z
12,18,22,B8,2020-11-08T05:09:00Z
14,20,23,B8,2020-11-08T05:14:00Z
14,19,21,B8,2020-11-08T05:20:00Z
13,18,23,B8,2020-11-08T05:25:00Z
12,17,18,B8,2020-11-08T05:31:00Z
11,16,17,B8,2020-11-08T05:36:00Z
10,16,20,B8,2020-11-08T05:42:00Z
12,17,19,B8,2020-11-08T05:47:00Z
12,16,20,B8,2020-11-08T05:53:00Z
10,15,19,B8,2020-11-08T05:58:00Z
11,16,17,B8,2020-11-08T06:04:00Z
13,19,22,B8,2020-11-08T06:09:00Z
11,15,17,B8,2020-11-08T06:15:00Z
11,16,18,B8,2020-11-08T06:21:00Z
10,16,20,B8,2020-11-08T06:26:00Z
10,15,17,B8,2020-11-08T06:32:00Z
10,14,16,B8,2020-11-08T06:37:00Z
11,14,18,B8,2020-11-08T06:43:00Z
11,15,17,B8,2020-11-08T06:48:00Z
9,14,17,B8,2020-11-08T06:54:00Z
10,14,14,B8,2020-11-08T06:59:00Z
9,14,15,B8,2020-11-08T07:05:00Z
9,14,17,B8,2020-11-08T07:10:00Z
8,12,15,B8,2020-11-08T07:16:00Z
7,10,13,B8,2020-11-08T07:21:00Z
7,11,14,B8,2020-11-08T07:27:00Z
6,9,11,B8,2020-11-08T07:32:00Z
7,10,11,B8,2020-11-08T07:38:00Z
7,13,15,B8,2020-11-08T07:43:00Z
7,10,11,B8,2020-11-08T07:49:00Z
7,11,11,B8,2020-11-08T07:55:00Z
6,11,13,B8,2020-11-08T08:00:00Z
6,8,11,B8,2020-11-08T08:06:00Z
6,10,13,B8,2020-11-08T08:11:00Z
7,9,11,B8,2020-11-08T08:17:00Z
6,9,10,B8,2020-11-08T08:22:00Z
7,10,10,B8,2020-11-08T08:28:00Z
6,9,10,B8,2020-11-08T08:33:00Z
6,9,10,B8,2020-11-08T08:39:00Z
6,10,11,B8,2020-11-08T08:44:00Z
6,8,9,B8,2020-11-08T08:50:00Z
5,7,7,B8,2020-11-08T08:55:00Z
6,8,9,B8,2020-11-08T09:01:00Z
7,10,11,B8,2020-11-08T09:06:00Z
6,8,9,B8,2020-11-08T09:12:00Z
7,10,10,B8,2020-11-08T09:18:00Z
6,10,11,B8,2020-11-08T09:23:00Z
6,10,12,B8,2020-11-08T09:29:00Z
6,10,11,B8,2020-11-08T09:34:00Z
7,11,11,B8,2020-11-08T09:40:00Z
7,10,11,B8,2020-11-08T09:45:00Z
5,9,11,B8,2020-11-08T09:51:00Z
7,9,10,B8,2020-11-08T09:56:00Z
6,9,12,B8,2020-11-08T10:02:00Z
8,11,16,B8,2020-11-08T10:07:00Z
8,12,13,B8,2020-11-08T10:13:00Z
8,11,14,B8,2020-11-08T10:18:00Z
9,13,16,B8,2020-11-08T10:24:00Z
11,17,20,B8,2020-11-08T10:29:00Z
11,14,18,B8,2020-11-08T10:35:00Z
10,15,20,B8,2020-11-08T10:41:00Z
11,16,21,B8,2020-11-08T10:46:00Z
11,14,20,B8,2020-11-08T10:52:00Z
12,19,25,B8,2020-11-08T10:57:00Z
11,16,21,B8,2020-11-08T11:03:00Z
10,17,20,B8,2020-11-08T11:08:00Z
11,17,24,B8,2020-11-08T11:14:00Z
10,15,17,B8,2020-11-08T11:19:00Z
9,12,16,B8,2020-11-08T11:25:00Z
11,15,19,B8,2020-11-08T11:30:00Z
9,13,14,B8,2020-11-08T11:36:00Z
10,13,15,B8,2020-11-08T11:41:00Z
10,13,16,B8,2020-11-08T11:47:00Z
10,15,21,B8,2020-11-08T11:52:00Z
9,15,18,B8,2020-11-08T11:58:00Z
10,14,15,B8,2020-11-08T12:04:00Z
8,13,17,B8,2020-11-08T12:09:00Z
9,12,12,B8,2020-11-08T12:15:00Z
9,14,18,B8,2020-11-08T12:20:00Z
10,15,19,B8,2020-11-08T12:26:00Z
10,14,19,B8,2020-11-08T12:31:00Z
9,13,17,B8,2020-11-08T12:37:00Z
10,14,18,B8,2020-11-08T12:42:00Z
8,14,16,B8,2020-11-08T12:48:00Z
7,11,11,B8,2020-11-08T12:53:00Z
8,11,13,B8,2020-11-08T12:59:00Z
8,13,13,B8,2020-11-08T13:04:00Z
9,14,18,B8,2020-11-08T13:10:00Z
10,14,16,B8,2020-11-08T13:15:00Z
9,12,14,B8,2020-11-08T13:21:00Z
9,13,17,B8,2020-11-08T13:26:00Z
8,12,14,B8,2020-11-08T13:32:00Z
10,14,16,B8,2020-11-08T13:38:00Z
9,14,18,B8,2020-11-08T13:43:00Z
10,15,21,B8,2020-11-08T13:49:00Z
9,14,17,B8,2020-11-08T13:54:00Z
10,14,15,B8,2020-11-08T14:00:00Z
9,13,14,B8,2020-11-08T14:05:00Z
9,11,14,B8,2020-11-08T14:11:00Z
9,12,14,B8,2020-11-08T14:16:00Z
8,11,12,B8,2020-11-08T14:22:00Z
8,11,14,B8,2020-11-08T14:27:00Z
7,11,15,B8,2020-11-08T14:33:00Z
7,11,14,B8,2020-11-08T14:38:00Z
7,11,15,B8,2020-11-08T14:44:00Z
6,9,11,B8,2020-11-08T14:49:00Z
7,11,12,B8,2020-11-08T14:55:00Z
7,11,11,B8,2020-11-08T15:01:00Z
7,11,16,B8,2020-11-08T15:06:00Z
8,12,12,B8,2020-11-08T15:12:00Z
9,12,12,B8,2020-11-08T15:17:00Z
7,10,12,B8,2020-11-08T15:23:00Z
8,11,12,B8,2020-11-08T15:28:00Z
7,11,12,B8,2020-11-08T15:34:00Z
8,11,14,B8,2020-11-08T15:39:00Z
8,14,17,B8,2020-11-08T15:45:00Z
9,14,18,B8,2020-11-08T15:50:00Z
8,13,16,B8,2020-11-08T15:56:00Z
9,12,13,B8,2020-11-08T16:01:00Z
9,12,14,B8,2020-11-08T16:07:00Z
8,12,15,B8,2020-11-08T16:12:00Z
10,14,16,B8,2020-11-08T16:18:00Z
7,10,12,B8,2020-11-08T16:24:00Z
8,11,15,B8,2020-11-08T16:29:00Z
8,12,13,B8,2020-11-08T16:35:00Z
7,11,15,B8,2020-11-08T16:40:00Z
7,11,15,B8,2020-11-08T16:46:00Z
7,10,12,B8,2020-11-08T16:51:00Z
7,9,11,B8,2020-11-08T16:57:00Z
7,11,13,B8,2020-11-08T17:02:00Z
7,10,13,B8,2020-11-08T17:08:00Z
7,10,11,B8,2020-11-08T17:13:00Z
6,8,10,B8,2020-11-08T17:19:00Z
5,9,10,B8,2020-11-08T17:24:00Z
6,9,11,B8,2020-11-08T17:30:00Z
6,8,8,B8,2020-11-08T17:35:00Z
6,9,11,B8,2020-11-08T17:41:00Z
6,9,12,B8,2020-11-08T17:47:00Z
4,7,9,B8,2020-11-08T17:52:00Z
5,8,9,B8,2020-11-08T17:58:00Z
5,7,10,B8,2020-11-08T18:03:00Z
5,8,13,B8,2020-11-08T18:09:00Z
5,7,10,B8,2020-11-08T18:14:00Z
4,7,7,B8,2020-11-08T18:20:00Z
4,6,7,B8,2020-11-08T18:25:00Z
4,6,8,B8,2020-11-08T18:31:00Z
4,6,6,B8,2020-11-08T18:36:00Z
4,7,9,B8,2020-11-08T18:42:00Z
4,7,7,B8,2020-11-08T18:47:00Z
4,7,8,B8,2020-11-08T18:53:00Z
4,6,7,B8,2020-11-08T18:58:00Z
5,6,7,B8,2020-11-08T19:04:00Z
4,5,6,B8,2020-11-08T19:09:00Z
4,6,6,B8,2020-11-08T19:15:00Z
4,7,7,B8,2020-11-08T19:21:00Z
4,6,6,B8,2020-11-08T19:26:00Z
3,5,7,B8,2020-11-08T19:32:00Z
4,6,6,B8,2020-11-08T19:37:00Z
4,6,6,B8,2020-11-08T19:43:00Z
3,5,5,B8,2020-11-08T19:48:00Z
3,4,5,B8,2020-11-08T19:54:00Z
4,4,4,B8,2020-11-08T19:59:00Z
4,5,6,B8,2020-11-08T20:05:00Z
3,5,5,B8,2020-11-08T20:10:00Z
3,5,5,B8,2020-11-08T20:16:00Z
4,6,9,B8,2020-11-08T20:21:00Z
3,4,5,B8,2020-11-08T20:27:00Z
3,6,7,B8,2020-11-08T20:32:00Z
2,4,4,B8,2020-11-08T20:38:00Z
3,5,5,B8,2020-11-08T20:44:00Z
3,4,4,B8,2020-11-08T20:49:00Z
3,5,5,B8,2020-11-08T20:55:00Z
3,5,6,B8,2020-11-08T21:00:00Z
3,4,4,B8,2020-11-08T21:06:00Z
3,5,6,B8,2020-11-08T21:11:00Z
2,5,7,B8,2020-11-08T21:17:00Z
3,5,5,B8,2020-11-08T21:22:00Z
3,5,5,B8,2020-11-08T21:28:00Z
3,4,6,B8,2020-11-08T21:33:00Z
4,5,5,B8,2020-11-08T21:39:00Z
3,4,5,B8,2020-11-08T21:44:00Z
3,5,7,B8,2020-11-08T21:50:00Z
3,5,6,B8,2020-11-08T21:55:00Z
3,5,7,B8,2020-11-08T22:01:00Z
3,5,5,B8,2020-11-08T22:07:00Z
3,5,5,B8,2020-11-08T22:12:00Z
3,5,6,B8,2020-11-08T22:18:00Z
3,4,5,B8,2020-11-08T22:23:00Z
3,5,5,B8,2020-11-08T22:29:00Z
3,4,4,B8,2020-11-08T22:34:00Z
3,5,5,B8,2020-11-08T22:40:00Z
4,5,6,B8,2020-11-08T22:45:00Z
3,6,6,B8,2020-11-08T22:51:00Z
4,7,7,B8,2020-11-08T22:56:00Z
4,6,7,B8,2020-11-08T23:02:00Z
4,6,7,B8,2020-11-08T23:07:00Z
3,6,6,B8,2020-11-08T23:13:00Z
4,6,9,B8,2020-11-08T23:18:00Z
4,6,6,B8,2020-11-08T23:24:00Z
5,7,8,B8,2020-11-08T23:30:00Z
5,7,8,B8,2020-11-08T23:35:00Z
6,9,14,B8,2020-11-08T23:41:00Z
5,8,8,B8,2020-11-08T23:46:00Z
4,8,10,B8,2020-11-08T23:52:00Z
5,9,11,B8,2020-11-08T23:57:00Z
4,6,9,B8,2020-11-09T00:03:00Z
4,8,10,B8,2020-11-09T00:08:00Z
6,8,8,B8,2020-11-09T00:14:00Z
5,8,10,B8,2020-11-09T00:19:00Z
6,10,10,B8,2020-11-09T00:25:00Z
6,9,13,B8,2020-11-09T00:30:00Z
6,8,9,B8,2020-11-09T00:36:00Z
6,9,10,B8,2020-11-09T00:41:00Z
6,7,9,B8,2020-11-09T00:47:00Z
5,8,10,B8,2020-11-09T00:52:00Z
6,9,12,B8,2020-11-09T00:58:00Z
5,8,9,B8,2020-11-09T01:04:00Z
6,10,11,B8,2020-11-09T01:09:00Z
7,10,12,B8,2020-11-09T01:15:00Z
7,10,11,B8,2020-11-09T01:20:00Z
9,12,14,B8,2020-11-09T01:26:00Z
8,11,13,B8,2020-11-09T01:31:00Z
9,11,13,B8,2020-11-09T01:37:00Z
8,13,13,B8,2020-11-09T01:42:00Z
8,11,13,B8,2020-11-09T01:48:00Z
7,10,10,B8,2020-11-09T01:53:00Z
9,12,14,B8,2020-11-09T01:59:00Z
8,11,12,B8,2020-11-09T02:04:00Z
8,10,12,B8,2020-11-09T02:10:00Z
9,13,15,B8,2020-11-09T02:15:00Z
9,12,12,B8,2020-11-09T02:21:00Z
9,12,13,B8,2020-11-09T02:27:00Z
10,12,15,B8,2020-11-09T02:32:00Z
9,13,14,B8,2020-11-09T02:38:00Z
9,14,16,B8,2020-11-09T02:43:00Z
10,13,14,B8,2020-11-09T02:49:00Z
11,16,22,B8,2020-11-09T02:54:00Z
13,19,23,B8,2020-11-09T03:00:00Z
13,19,22,B8,2020-11-09T03:05:00Z
13,18,19,B8,2020-11-09T03:11:00Z
12,17,17,B8,2020-11-09T03:16:00Z
11,16,22,B8,2020-11-09T03:22:00Z
12,16,19,B8,2020-11-09T03:27:00Z
12,16,16,B8,2020-11-09T03:33:00Z
13,19,20,B8,2020-11-09T03:38:00Z
